ST,0+3+4+5+6+7+8+9+33+34+35+41
ST788392,6
ST788393,6+8
ST788394,6+8
ST789390,6
ST789391,6
ST789392,6+8
ST789393,6+8
ST7938,6+8
ST790380,6
ST790381,6
ST790382,6
ST790383,6
ST790384,6
ST790385,6
ST790386,6
ST790387,6
ST790388,6
ST790389,6
ST791380,6
ST791381,6
ST791382,6
ST791383,6
ST791384,6
ST791385,6
ST791386,6
ST791387,6
ST791388,6
ST791389,6
ST792380,6
ST792381,6
ST792382,6
ST792383,6
ST792384,6
ST792385,6
ST792386,6
ST792387,6
ST792388,6
ST792389,6
ST793380,6
ST793381,6
ST793382,6
ST793383,6
ST793384,6
ST793385,6
ST793386,6
ST793387,6
ST793388,6
ST793389,6
ST794380,6
ST794381,6
ST794382,6
ST794383,6
ST794384,6
ST794385,6
ST794386,6
ST794387,6
ST794388,6
ST794389,6
ST795380,6
ST795381,6
ST795382,6
ST795383,6
ST795384,6
ST795385,6
ST795386,6
ST795387,6
ST795388,6
ST795389,6+8
ST796380,6
ST796381,6
ST796382,6
ST796383,6
ST796384,6
ST796385,6
ST796386,6
ST796387,6
ST796388,6
ST796389,6+8
ST797380,6
ST797381,6
ST797382,6
ST797383,6
ST797384,6
ST797385,6
ST797386,6
ST797387,6
ST797388,6
ST797389,6+8
ST798380,6
ST798381,6
ST798382,6
ST798383,6
ST798384,6
ST798385,6
ST798386,6
ST798387,6
ST798388,6+8
ST798389,6+8
ST799380,6
ST799381,6
ST799382,6
ST799383,6
ST799384,6
ST799385,6+8
ST799386,6+8
ST799387,6+8
ST799388,6+8
ST7939,6+8
ST790390,6
ST790391,6
ST790392,6+8
ST791390,6
ST791391,6+8
ST791392,6+8
ST792390,6
ST792391,6+8
ST793390,6+8
ST793391,6+8
ST794390,6+8
ST795390,6+8
ST74,6+8
ST74SW,6
ST74NW,6
ST74SE,6+8
ST74NE,6
ST74A,6
ST74B,6
ST74C,6
ST74D,6
ST74E,6
ST74F,6
ST74G,6
ST74H,6
ST74I,6
ST74J,6
ST74K,6
ST74L,6
ST74M,6
ST74N,6
ST74P,6
ST74Q,6+8
ST7640,6
ST7641,6
ST7740,6+8
ST770400,6
ST770401,6
ST770402,6
ST770403,6
ST770404,6
ST770405,6
ST770406,6
ST770407,6
ST770408,6
ST770409,6
ST771400,6
ST771401,6
ST771402,6
ST771403,6
ST771404,6
ST771405,6
ST771406,6
ST771407,6
ST771408,6
ST771409,6
ST772400,6
ST772401,6
ST772402,6
ST772403,6
ST772404,6
ST772405,6
ST772406,6
ST772407,6
ST772408,6
ST772409,6
ST773400,6
ST773401,6
ST773402,6
ST773403,6
ST773404,6
ST773405,6
ST773406,6
ST773407,6
ST773408,6
ST773409,6
ST774400,6
ST774401,6
ST774402,6
ST774403,6
ST774404,6
ST774405,6
ST774406,6
ST774407,6
ST774408,6
ST774409,6
ST775400,6
ST775401,6
ST775402,6
ST775403,6
ST775404,6
ST775405,6
ST775406,6
ST775407,6
ST775408,6
ST775409,6
ST776400,6
ST776401,6
ST776402,6
ST776403,6
ST776404,6
ST776405,6
ST776406,6
ST776407,6
ST776408,6
ST776409,6
ST777400,6
ST777401,6
ST777402,6
ST777403,6
ST777404,6
ST777405,6
ST777406,6
ST777407,6
ST777408,6
ST777409,6
ST778400,6
ST778401,6
ST778402,6
ST778403,6
ST778404,6
ST778405,6
ST778406,6
ST778407,6
ST778408,6
ST778409,6
ST779400,6+8
ST779401,6+8
ST779402,6
ST779403,6
ST779404,6
ST779405,6
ST779406,6
ST779407,6
ST779408,6
ST779409,6
ST7741,6
ST74R,6
ST74S,6
ST74T,6
ST74U,6
ST74V,6+8
ST7840,6+8
ST780400,6+8
ST780401,6+8
ST780402,6+8
ST780403,6+8
ST780404,6
ST780405,6
ST780406,6
ST780407,6
ST780408,6
ST780409,6
ST781400,6+8
ST781403,6+8
ST781404,6+8
ST781405,6
ST781406,6
ST781407,6
ST781408,6
ST781409,6
ST782404,6+8
ST782405,6+8
ST782406,6+8
ST782407,6+8
ST782408,6
ST782409,6
ST783407,6+8
ST783408,6+8
ST783409,6+8
ST7841,6+8
ST780410,6
ST780411,6
ST780412,6
ST780413,6
ST780414,6
ST780415,6
ST780416,6
ST780417,6
ST780418,6
ST780419,6
ST781410,6
ST781411,6
ST781412,6
ST781413,6
ST781414,6
ST781415,6
ST781416,6
ST781417,6
ST781418,6
ST781419,6
ST782410,6
ST782411,6
ST782412,6
ST782413,6
ST782414,6
ST782415,6
ST782416,6
ST782417,6
ST782418,6
ST782419,6
ST783410,6+8
ST783411,6
ST783412,6
ST783413,6
ST783414,6
ST783415,6
ST783416,6
ST783417,6
ST783418,6
ST783419,6
ST784410,6+8
ST784411,6+8
ST784412,6
ST784413,6
ST784414,6
ST784415,6
ST784416,6
ST784417,6
ST784418,6
ST784419,6
ST785411,6+8
ST785412,6+8
ST785413,6
ST785414,6
ST785415,6
ST785416,6
ST785417,6
ST785418,6
ST785419,6
ST786412,6+8
ST786413,6
ST786414,6
ST786415,6
ST786416,6
ST786417,6
ST786418,6
ST786419,6
ST787412,6+8
ST787413,6+8
ST787414,6+8
ST787415,6
ST787416,6
ST787417,6
ST787418,6
ST787419,6
ST788414,6+8
ST788415,6+8
ST788416,6
ST788417,6
ST788418,6
ST788419,6
ST789415,6+8
ST789416,6+8
ST789417,6
ST789418,6
ST789419,6
ST7941,6+8
ST790416,6+8
ST790417,6+8
ST790418,6
ST790419,6
ST791417,6+8
ST791418,6+8
ST791419,6
ST792418,6+8
ST792419,6+8
ST74W,6+8
ST7842,6
ST7843,6
ST7942,6+8
ST790420,6
ST790421,6
ST790422,6
ST790423,6
ST790424,6
ST790425,6
ST790426,6
ST790427,6
ST790428,6
ST790429,6
ST791420,6
ST791421,6
ST791422,6
ST791423,6
ST791424,6
ST791425,6
ST791426,6
ST791427,6
ST791428,6
ST791429,6
ST792420,6+8
ST792421,6+8
ST792422,6+8
ST792423,6+8
ST792424,6
ST792425,6
ST792426,6
ST792427,6
ST792428,6
ST792429,6
ST793421,6+8
ST793422,6+8
ST793423,6+8
ST793424,6+8
ST793425,6
ST793426,6
ST793427,6
ST793428,6
ST793429,6
ST794424,6+8
ST794425,6+8
ST794426,6+8
ST794427,6
ST794428,6
ST794429,6
ST795426,6+8
ST795427,6+8
ST795428,6
ST795429,6
ST796427,6+8
ST796428,6+8
ST796429,6+8
ST797429,6+8
ST7943,6+8
ST790430,6
ST790431,6
ST790432,6
ST790433,6
ST790434,6
ST790435,6
ST790436,6
ST790437,6
ST790438,6
ST790439,6
ST791430,6
ST791431,6
ST791432,6
ST791433,6
ST791434,6
ST791435,6
ST791436,6
ST791437,6
ST791438,6
ST791439,6
ST792430,6
ST792431,6
ST792432,6
ST792433,6
ST792434,6
ST792435,6
ST792436,6
ST792437,6
ST792438,6
ST792439,6
ST793430,6
ST793431,6
ST793432,6
ST793433,6
ST793434,6
ST793435,6
ST793436,6
ST793437,6
ST793438,6
ST793439,6
ST794430,6
ST794431,6
ST794432,6
ST794433,6
ST794434,6
ST794435,6
ST794436,6
ST794437,6
ST794438,6
ST794439,6
ST795430,6
ST795431,6
ST795432,6
ST795433,6
ST795434,6
ST795435,6
ST795436,6
ST795437,6
ST795438,6
ST795439,6
ST796430,6
ST796431,6
ST796432,6
ST796433,6
ST796434,6
ST796435,6
ST796436,6
ST796437,6
ST796438,6
ST796439,6
ST797430,6+8
ST797431,6+8
ST797432,6+8
ST797433,6
ST797434,6
ST797435,6
ST797436,6
ST797437,6
ST797438,6
ST797439,6
ST798432,6+8
ST798433,6
ST798434,6
ST798435,6+8
ST798436,6+8
ST798437,6
ST798438,6
ST798439,6
ST799432,6+8
ST799433,6+8
ST799434,6+8
ST799435,6+8
ST799436,6+8
ST799437,6+8
ST799438,6
ST799439,6
ST74X,6
ST74Y,6
ST74Z,6
ST75,6+7+8
ST75SW,6
ST75NW,6
ST75SE,6
ST75NE,6+7+8
ST75A,6
ST75B,6
ST75C,6
ST75D,6
ST75E,6
ST75F,6
ST75G,6
ST75H,6
ST75I,6
ST75J,6
ST75K,6
ST75L,6
ST75M,6
ST75N,6
ST75P,6
ST75Q,6
ST75R,6
ST75S,6
ST75T,6
ST75U,6
ST75V,6
ST75W,6
ST75X,6
ST75Y,6
ST75Z,6+7+8
ST7858,6
ST7859,6
ST7958,6+8
ST790580,6
ST790581,6
ST790582,6
ST790583,6
ST790584,6
ST790585,6
ST790586,6
ST790587,6
ST790588,6
ST790589,6
ST791580,6
ST791581,6
ST791582,6
ST791583,6
ST791584,6
ST791585,6
ST791586,6
ST791587,6
ST791588,6
ST791589,6
ST792580,6
ST792581,6
ST792582,6
ST792583,6
ST792584,6
ST792585,6
ST792586,6
ST792587,6
ST792588,6
ST792589,6
ST793580,6
ST793581,6
ST793582,6
ST793583,6
ST793584,6
ST793585,6
ST793586,6
ST793587,6
ST793588,6
ST793589,6
ST794580,6
ST794581,6
ST794582,6
ST794583,6
ST794584,6
ST794585,6
ST794586,6
ST794587,6
ST794588,6
ST794589,6
ST795580,6
ST795581,6
ST795582,6
ST795583,6
ST795584,6
ST795585,6
ST795586,6
ST795587,6
ST795588,6
ST795589,6
ST796580,6
ST796581,6
ST796582,6
ST796583,6
ST796584,6
ST796585,6
ST796586,6
ST796587,6
ST796588,6
ST796589,6
ST797580,6
ST797581,6
ST797582,6
ST797583,6
ST797584,6
ST797585,6
ST797586,6
ST797587,6
ST797588,6
ST797589,6
ST798580,6
ST798581,6
ST798582,6
ST798583,6
ST798584,6
ST798585,6
ST798586,6
ST798587,6
ST798588,6
ST798589,6
ST799580,6
ST799581,6
ST799582,6+8
ST799583,6+8
ST799584,6+8
ST799585,6+8
ST799586,6+8
ST799587,6+8
ST799588,6
ST799589,6
ST7959,6+7+8
ST790590,6
ST790591,6
ST790592,6
ST790593,6
ST790594,6
ST790595,6
ST790596,6
ST790597,6
ST790598,6
ST790599,6
ST791590,6
ST791591,6
ST791592,6+8
ST791593,6+8
ST791594,6+8
ST791595,6+8
ST791596,6+8
ST791597,6
ST791598,6
ST791599,6
ST792590,6
ST792591,6
ST792592,6+8
ST792596,6+8
ST792597,6+8
ST792598,6
ST792599,6
ST793590,6
ST793591,6+8
ST793592,6+8
ST793597,6+8
ST793598,6
ST793599,6
ST794590,6
ST794591,6+8
ST794597,6+8
ST794598,6+8
ST794599,6+8
ST795590,6
ST795591,6+8
ST795597,6+8
ST795598,6+8
ST795599,6+8
ST796590,6
ST796591,6+8
ST797590,6
ST797591,6+8
ST798590,6+8
ST798591,6+8
ST799590,6+8
ST76,6+7+8+34
ST76SW,6
ST76NW,6+34
ST76SE,6+7+8
ST76NE,6+7+34
ST76A,6
ST76B,6
ST76C,6
ST76D,6
ST76E,6+34
ST7068,6
ST7069,6+34
ST700690,6
ST700691,6
ST700692,6
ST700693,6
ST700694,6+34
ST700695,6+34
ST701690,6
ST701691,6
ST701692,6
ST701693,6
ST701694,6
ST701695,6+34
ST702690,6
ST702691,6
ST702692,6
ST702693,6
ST702694,6
ST702695,6+34
ST703690,6
ST703691,6
ST703692,6
ST703693,6
ST703694,6
ST703695,6+34
ST704690,6
ST704691,6
ST704692,6
ST704693,6
ST704694,6
ST704695,6+34
ST705690,6
ST705691,6
ST705692,6
ST705693,6
ST705694,6+34
ST705695,6+34
ST706690,6
ST706691,6
ST706692,6
ST706693,6
ST706694,6+34
ST706695,6+34
ST707690,6
ST707691,6
ST707692,6
ST707693,6
ST707694,6
ST707695,6+34
ST708690,6
ST708691,6
ST708692,6
ST708693,6
ST708694,6
ST708695,6+34
ST708696,6+34
ST709690,6
ST709691,6
ST709692,6
ST709693,6
ST709694,6
ST709695,6
ST709696,6+34
ST7168,6
ST7169,6+34
ST710690,6
ST710691,6
ST710692,6
ST710693,6
ST710694,6
ST710695,6
ST710696,6+34
ST710697,6+34
ST711690,6
ST711691,6
ST711692,6
ST711693,6
ST711694,6
ST711695,6
ST711696,6
ST711697,6+34
ST712690,6
ST712691,6
ST712692,6
ST712693,6
ST712694,6
ST712695,6
ST712696,6
ST712697,6+34
ST713690,6
ST713691,6
ST713692,6
ST713693,6
ST713694,6
ST713695,6
ST713696,6
ST713697,6+34
ST714690,6
ST714691,6
ST714692,6
ST714693,6
ST714694,6
ST714695,6
ST714696,6
ST714697,6+34
ST715690,6
ST715691,6
ST715692,6
ST715693,6
ST715694,6
ST715695,6
ST715696,6
ST715697,6+34
ST715698,6+34
ST716690,6
ST716691,6
ST716692,6
ST716693,6
ST716694,6
ST716695,6
ST716696,6
ST716697,6
ST716698,6+34
ST717690,6
ST717691,6
ST717692,6
ST717693,6
ST717694,6
ST717695,6
ST717696,6
ST717697,6
ST717698,6+34
ST717699,6+34
ST718690,6
ST718691,6
ST718692,6
ST718693,6
ST718694,6
ST718695,6
ST718696,6
ST718697,6
ST718698,6
ST718699,6+34
ST719690,6
ST719691,6
ST719692,6
ST719693,6
ST719694,6
ST719695,6
ST719696,6
ST719697,6
ST719698,6
ST719699,6
ST76F,6
ST76G,6
ST76H,6
ST76I,6
ST76J,6
ST76K,6
ST76L,6
ST76M,6
ST76N,6
ST76P,6
ST76Q,6+8
ST7660,6+8
ST760600,6
ST760601,6
ST760602,6
ST760603,6
ST760604,6
ST760605,6
ST760606,6
ST760607,6
ST760608,6
ST760609,6
ST761600,6
ST761601,6
ST761602,6
ST761603,6
ST761604,6
ST761605,6
ST761606,6
ST761607,6+8
ST761608,6+8
ST761609,6+8
ST762600,6
ST762601,6
ST762602,6
ST762603,6
ST762604,6
ST762605,6
ST762606,6+8
ST762607,6+8
ST762609,6+8
ST763600,6
ST763601,6
ST763602,6
ST763603,6
ST763604,6
ST763605,6
ST763606,6+8
ST763607,6+8
ST764600,6
ST764601,6
ST764602,6
ST764603,6
ST764604,6
ST764605,6
ST764606,6
ST764607,6+8
ST764608,6+8
ST765600,6
ST765601,6
ST765602,6
ST765603,6
ST765604,6
ST765605,6
ST765606,6
ST765607,6
ST765608,6+8
ST766600,6
ST766601,6
ST766602,6
ST766603,6
ST766604,6
ST766605,6
ST766606,6
ST766607,6
ST766608,6+8
ST767600,6
ST767601,6
ST767602,6
ST767603,6
ST767604,6
ST767605,6
ST767606,6
ST767607,6
ST767608,6+8
ST768600,6
ST768601,6
ST768602,6
ST768603,6
ST768604,6
ST768605,6
ST768606,6
ST768607,6
ST768608,6+8
ST769600,6
ST769601,6
ST769602,6
ST769603,6
ST769604,6
ST769605,6
ST769606,6
ST769607,6
ST769608,6+8
ST7661,6+8
ST760610,6
ST760611,6
ST760612,6
ST760613,6
ST760614,6
ST760615,6
ST760616,6
ST760617,6
ST760618,6
ST760619,6
ST761610,6
ST761611,6
ST761612,6
ST761613,6
ST761614,6
ST761615,6
ST761616,6
ST761617,6
ST761618,6
ST761619,6
ST762610,6+8
ST762611,6+8
ST762612,6
ST762613,6
ST762614,6
ST762615,6
ST762616,6
ST762617,6
ST762618,6
ST762619,6
ST763611,6+8
ST763612,6
ST763613,6
ST763614,6
ST763615,6
ST763616,6
ST763617,6
ST763618,6
ST763619,6
ST764611,6+8
ST764612,6+8
ST764613,6
ST764614,6
ST764615,6
ST764616,6
ST764617,6
ST764618,6
ST764619,6
ST765612,6+8
ST765613,6+8
ST765614,6+8
ST765615,6
ST765616,6
ST765617,6
ST765618,6
ST765619,6
ST766613,6+8
ST766614,6+8
ST766615,6
ST766616,6
ST766617,6
ST766618,6
ST766619,6
ST767614,6+8
ST767615,6
ST767616,6
ST767617,6
ST767618,6
ST767619,6
ST768614,6+8
ST768615,6
ST768616,6
ST768617,6
ST768618,6
ST768619,6
ST769614,6+8
ST769615,6+8
ST769616,6
ST769617,6
ST769618,6
ST769619,6
ST7760,6+8
ST770600,6
ST770601,6
ST770602,6
ST770603,6
ST770604,6
ST770605,6
ST770606,6
ST770607,6
ST770608,6+8
ST770609,6+8
ST771600,6
ST771601,6
ST771602,6
ST771603,6
ST771604,6
ST771605,6
ST771606,6
ST771607,6
ST771608,6
ST771609,6+8
ST772600,6
ST772601,6
ST772602,6
ST772603,6
ST772604,6
ST772605,6
ST772606,6
ST772607,6
ST772608,6
ST772609,6+8
ST773600,6
ST773601,6
ST773602,6
ST773603,6
ST773604,6
ST773605,6
ST773606,6
ST773607,6
ST773608,6
ST773609,6+8
ST774600,6
ST774601,6
ST774602,6
ST774603,6
ST774604,6
ST774605,6
ST774606,6
ST774607,6
ST774608,6
ST774609,6+8
ST775600,6
ST775601,6
ST775602,6
ST775603,6
ST775604,6
ST775605,6
ST775606,6
ST775607,6
ST775608,6
ST775609,6+8
ST776600,6
ST776601,6
ST776602,6
ST776603,6
ST776604,6
ST776605,6
ST776606,6
ST776607,6
ST776608,6
ST776609,6+8
ST777600,6
ST777601,6
ST777602,6
ST777603,6
ST777604,6
ST777605,6
ST777606,6
ST777607,6
ST777608,6+8
ST777609,6+8
ST778600,6
ST778601,6
ST778602,6
ST778603,6
ST778604,6
ST778605,6
ST778606,6
ST778607,6+8
ST778608,6+8
ST779600,6
ST779601,6
ST779602,6
ST779603,6
ST779604,6
ST779605,6
ST779606,6+8
ST779607,6+8
ST7761,6+8
ST770615,6+8
ST770616,6+8
ST770617,6
ST770618,6
ST770619,6
ST771616,6+8
ST771617,6+8
ST771618,6
ST771619,6
ST772617,6+8
ST772618,6
ST772619,6
ST773617,6+8
ST773618,6
ST773619,6
ST774610,6+8
ST774617,6+8
ST774618,6+8
ST774619,6
ST775610,6+8
ST775618,6+8
ST775619,6+8
ST776619,6+8
ST777619,6+8
ST778619,6+8
ST779619,6+8
ST76R,6+8
ST7662,6
ST7663,6
ST7762,6+8
ST770620,6
ST770621,6
ST770622,6
ST770623,6
ST770624,6
ST770625,6
ST770626,6
ST770627,6
ST770628,6
ST770629,6
ST771620,6
ST771621,6
ST771622,6
ST771623,6
ST771624,6
ST771625,6
ST771626,6
ST771627,6
ST771628,6
ST771629,6
ST772620,6
ST772621,6
ST772622,6
ST772623,6
ST772624,6
ST772625,6
ST772626,6
ST772627,6
ST772628,6
ST772629,6
ST773620,6
ST773621,6
ST773622,6
ST773623,6
ST773624,6
ST773625,6
ST773626,6
ST773627,6
ST773628,6
ST773629,6
ST774620,6
ST774621,6
ST774622,6
ST774623,6
ST774624,6
ST774625,6
ST774626,6
ST774627,6
ST774628,6
ST774629,6
ST775620,6
ST775621,6
ST775622,6
ST775623,6
ST775624,6
ST775625,6
ST775626,6
ST775627,6
ST775628,6
ST775629,6
ST776620,6+8
ST776621,6
ST776622,6
ST776623,6
ST776624,6
ST776625,6
ST776626,6
ST776627,6
ST776628,6
ST776629,6
ST777620,6+8
ST777621,6
ST777622,6
ST777623,6
ST777624,6
ST777625,6
ST777626,6
ST777627,6
ST777628,6
ST777629,6
ST778620,6+8
ST778621,6
ST778622,6
ST778623,6
ST778624,6
ST778625,6
ST778626,6
ST778627,6
ST778628,6
ST778629,6
ST779620,6+8
ST779621,6
ST779622,6
ST779623,6
ST779624,6
ST779625,6
ST779626,6
ST779627,6
ST779628,6
ST779629,6
ST7763,6
ST76S,6
ST76T,6
ST76U,6
ST76V,6+7+8
ST7860,6+7+8
ST780600,6
ST780601,6
ST780602,6
ST780603,6
ST780604,6
ST780605,6+8
ST780606,6+8
ST781600,6
ST781601,6
ST781602,6
ST781603,6
ST781604,6+8
ST781605,6+8
ST782600,6
ST782601,6
ST782602,6
ST782603,6+8
ST782604,6+8
ST783600,6
ST783601,6
ST783602,6+8
ST783603,6+8
ST784600,6
ST784601,6+8
ST784602,6+8
ST785600,6
ST785601,6+8
ST786600,6
ST786601,6+8
ST786602,6+8
ST787600,6
ST787601,6
ST787602,6+8
ST787603,6+8
ST788600,6
ST788601,6
ST788602,6+8
ST788603,6+8
ST789600,6
ST789601,6
ST789602,6+8
ST7960,6+7+8
ST790600,6
ST790601,6
ST790602,6+8
ST790603,6+8
ST791600,6
ST791601,6
ST791602,6
ST791603,6+8
ST791604,6+8
ST792600,6
ST792601,6
ST792602,6
ST792603,6
ST792604,6+8
ST793600,6
ST793601,6
ST793602,6
ST793603,6
ST793604,6+8
ST794600,6+8
ST794601,6
ST794602,6
ST794603,6+8
ST794604,6+7+8
ST795600,6+8
ST795601,6+8
ST795602,6+8
ST795603,6+8
ST76W,6+7+8
ST7862,6+7+8
ST780620,6+8
ST780621,6
ST780622,6
ST780623,6
ST780624,6
ST780625,6
ST780626,6
ST780627,6
ST780628,6
ST780629,6
ST781620,6+8
ST781621,6
ST781622,6
ST781623,6
ST781624,6
ST781625,6
ST781626,6
ST781627,6
ST781628,6
ST781629,6
ST782620,6+8
ST782621,6
ST782622,6
ST782623,6
ST782624,6
ST782625,6
ST782626,6
ST782627,6
ST782628,6
ST782629,6
ST783620,6+8
ST783621,6
ST783622,6
ST783623,6
ST783624,6
ST783625,6
ST783626,6
ST783627,6
ST783628,6
ST783629,6
ST784620,6+8
ST784621,6+8
ST784622,6+8
ST784623,6+8
ST784624,6+8
ST784625,6+7+8
ST784626,6+7
ST784627,6
ST784628,6
ST784629,6
ST785626,6+7
ST785627,6+7
ST785628,6+7
ST785629,6
ST786628,6+7
ST786629,6+7
ST787628,6+7
ST787629,6+7
ST788627,6+7
ST788628,6+7
ST788629,6
ST789626,6+7
ST789627,6+7
ST789628,6
ST789629,6
ST7863,6
ST7962,6+7
ST790626,6+7
ST790627,6
ST790628,6
ST790629,6
ST791626,6+7
ST791627,6
ST791628,6
ST791629,6
ST792626,6+7
ST792627,6
ST792628,6
ST792629,6
ST793626,6+7
ST793627,6+7
ST793628,6
ST793629,6
ST794627,6+7
ST794628,6+7
ST794629,6+7
ST795629,6+7
ST7963,6+7
ST790630,6
ST790631,6
ST790632,6
ST790633,6
ST790634,6
ST790635,6
ST790636,6
ST790637,6
ST790638,6
ST790639,6
ST791630,6
ST791631,6
ST791632,6
ST791633,6
ST791634,6
ST791635,6
ST791636,6
ST791637,6
ST791638,6
ST791639,6
ST792630,6
ST792631,6
ST792632,6
ST792633,6
ST792634,6
ST792635,6
ST792636,6
ST792637,6
ST792638,6
ST792639,6
ST793630,6
ST793631,6
ST793632,6
ST793633,6
ST793634,6
ST793635,6
ST793636,6
ST793637,6
ST793638,6
ST793639,6
ST794630,6
ST794631,6
ST794632,6
ST794633,6
ST794634,6
ST794635,6
ST794636,6
ST794637,6
ST794638,6
ST794639,6
ST795630,6+7
ST795631,6
ST795632,6
ST795633,6
ST795634,6
ST795635,6
ST795636,6
ST795637,6
ST795638,6
ST795639,6
ST796630,6+7
ST796631,6+7
ST796632,6+7
ST796633,6+7
ST796634,6
ST796635,6
ST796636,6
ST796637,6
ST796638,6
ST796639,6
ST797633,6+7
ST797634,6+7
ST797635,6+7
ST797636,6
ST797637,6
ST797638,6
ST797639,6
ST798635,6+7
ST798636,6+7
ST798637,6+7
ST798638,6+7
ST798639,6+7
ST76X,6+7
ST7864,6
ST7865,6
ST7964,6+7
ST790640,6
ST790641,6
ST790642,6
ST790643,6
ST790644,6
ST790645,6
ST790646,6
ST790647,6
ST790648,6
ST790649,6
ST791640,6
ST791641,6
ST791642,6
ST791643,6
ST791644,6
ST791645,6
ST791646,6
ST791647,6
ST791648,6
ST791649,6
ST792640,6
ST792641,6
ST792642,6
ST792643,6
ST792644,6
ST792645,6
ST792646,6
ST792647,6
ST792648,6
ST792649,6
ST793640,6
ST793641,6
ST793642,6
ST793643,6
ST793644,6
ST793645,6
ST793646,6
ST793647,6
ST793648,6
ST793649,6
ST794640,6
ST794641,6
ST794642,6
ST794643,6
ST794644,6
ST794645,6
ST794646,6
ST794647,6
ST794648,6
ST794649,6+7
ST795640,6
ST795641,6
ST795642,6
ST795643,6
ST795644,6
ST795645,6
ST795646,6
ST795647,6
ST795648,6+7
ST795649,6+7
ST796640,6
ST796641,6
ST796642,6
ST796643,6
ST796644,6
ST796645,6+7
ST796646,6+7
ST796647,6+7
ST796648,6+7
ST797640,6
ST797641,6
ST797642,6+7
ST797643,6+7
ST797644,6+7
ST797645,6+7
ST798640,6+7
ST798641,6+7
ST798642,6+7
ST798643,6+7
ST7965,6+7
ST790650,6
ST790651,6
ST790652,6
ST790653,6
ST790654,6
ST790655,6
ST790656,6
ST790657,6
ST790658,6
ST790659,6
ST791650,6
ST791651,6
ST791652,6
ST791653,6
ST791654,6
ST791655,6
ST791656,6
ST791657,6
ST791658,6
ST791659,6
ST792650,6
ST792651,6
ST792652,6
ST792653,6
ST792654,6
ST792655,6
ST792656,6
ST792657,6
ST792658,6
ST792659,6
ST793650,6
ST793651,6+7
ST793652,6
ST793653,6
ST793654,6
ST793655,6
ST793656,6
ST793657,6
ST793658,6
ST793659,6
ST794650,6+7
ST794651,6+7
ST794652,6+7
ST794653,6+7
ST794654,6+7
ST794655,6+7
ST794656,6+7
ST794657,6
ST794658,6
ST794659,6+7
ST795656,6+7
ST795657,6+7
ST795658,6+7
ST795659,6+7
ST76Y,6+7
ST7866,6
ST7867,6
ST7966,6+7
ST790660,6
ST790661,6
ST790662,6
ST790663,6
ST790664,6
ST790665,6
ST790666,6
ST790667,6
ST790668,6
ST790669,6
ST791660,6
ST791661,6
ST791662,6
ST791663,6
ST791664,6
ST791665,6
ST791666,6
ST791667,6
ST791668,6
ST791669,6
ST792660,6
ST792661,6
ST792662,6
ST792663,6
ST792664,6
ST792665,6
ST792666,6
ST792667,6
ST792668,6
ST792669,6
ST793660,6
ST793661,6
ST793662,6
ST793663,6
ST793664,6
ST793665,6
ST793666,6
ST793667,6
ST793668,6
ST793669,6
ST794660,6+7
ST794661,6+7
ST794662,6+7
ST794663,6
ST794664,6
ST794665,6
ST794666,6
ST794667,6
ST794668,6
ST794669,6
ST795662,6+7
ST795663,6+7
ST795664,6
ST795665,6
ST795666,6
ST795667,6
ST795668,6
ST795669,6
ST796663,6+7
ST796664,6
ST796665,6
ST796666,6
ST796667,6
ST796668,6
ST796669,6
ST797663,6+7
ST797664,6
ST797665,6+7
ST797666,6+7
ST797667,6+7
ST797668,6+7
ST797669,6
ST798663,6+7
ST798664,6+7
ST798665,6+7
ST798668,6+7
ST798669,6+7
ST7967,6+7
ST790670,6
ST790671,6
ST790672,6
ST790673,6
ST790674,6
ST790675,6
ST790676,6
ST790677,6
ST790678,6
ST790679,6
ST791670,6
ST791671,6
ST791672,6
ST791673,6
ST791674,6
ST791675,6
ST791676,6
ST791677,6
ST791678,6
ST791679,6
ST792670,6
ST792671,6
ST792672,6
ST792673,6
ST792674,6
ST792675,6
ST792676,6
ST792677,6
ST792678,6
ST792679,6
ST793670,6
ST793671,6
ST793672,6
ST793673,6
ST793674,6
ST793675,6
ST793676,6
ST793677,6
ST793678,6
ST793679,6
ST794670,6
ST794671,6
ST794672,6
ST794673,6
ST794674,6
ST794675,6
ST794676,6
ST794677,6
ST794678,6
ST794679,6
ST795670,6
ST795671,6
ST795672,6
ST795673,6
ST795674,6
ST795675,6
ST795676,6
ST795677,6
ST795678,6
ST795679,6
ST796670,6
ST796671,6
ST796672,6
ST796673,6
ST796674,6
ST796675,6
ST796676,6
ST796677,6
ST796678,6
ST796679,6
ST797670,6
ST797671,6
ST797672,6
ST797673,6
ST797674,6
ST797675,6
ST797676,6
ST797677,6
ST797678,6
ST797679,6
ST798670,6+7
ST798671,6+7
ST798672,6+7
ST798673,6+7
ST798674,6+7
ST798675,6
ST798676,6
ST798677,6
ST798678,6
ST798679,6
ST799674,6+7
ST799675,6+7
ST799676,6
ST799677,6
ST799678,6
ST799679,6
ST76Z,6+7+34
ST7868,6
ST7869,6+34
ST780690,6
ST780691,6
ST780692,6
ST780693,6
ST780694,6
ST780695,6
ST780696,6
ST780697,6
ST780698,6
ST780699,6
ST781690,6
ST781691,6
ST781692,6
ST781693,6
ST781694,6
ST781695,6
ST781696,6
ST781697,6
ST781698,6
ST781699,6
