NO,0+85+87+88+89+90+91+92
NT019894,87
NT019895,85+87
NT019896,85+87
NT019897,85+87
NT08J,85+87
NT0288,85+87
NT020889,85+87
NT021889,85+87
NT022889,85+87
NT0289,85+87
NT020890,87
NT020891,87
NT020892,85+87
NT020893,85+87
NT020894,85+87
NT020895,85+87
NT021890,85+87
NT021891,85+87
NT021892,85+87
NT022890,85+87
NT09,85+87
NT09SW,85+87
NT09NW,85+87
NT09NE,85+87
NT09A,85+87
NT0090,85+87
NT000900,87
NT000901,87
NT000902,87
NT000903,87
NT000904,87
NT000905,87
NT000906,87
NT000907,87
NT000908,87
NT000909,87
NT001900,87
NT001901,87
NT001902,87
NT001903,87
NT001904,87
NT001905,87
NT001906,87
NT001907,87
NT001908,87
NT001909,87
NT002900,87
NT002901,87
NT002902,87
NT002903,87
NT002904,87
NT002905,87
NT002906,87
NT002907,87
NT002908,87
NT002909,87
NT003900,87
NT003901,87
NT003902,87
NT003903,87
NT003904,87
NT003905,87
NT003906,87
NT003907,87
NT003908,87
NT003909,87
NT004900,87
NT004901,87
NT004902,87
NT004903,87
NT004904,87
NT004905,87
NT004906,87
NT004907,87
NT004908,87
NT004909,87
NT005900,87
NT005901,87
NT005902,87
NT005903,87
NT005904,87
NT005905,87
NT005906,87
NT005907,87
NT005908,87
NT005909,85+87
NT006900,87
NT006901,87
NT006902,87
NT006903,87
NT006904,87
NT006905,87
NT006906,87
NT006907,87
NT006908,85+87
NT006909,85+87
NT007900,87
NT007901,87
NT007902,87
NT007903,87
NT007904,87
NT007905,87
NT007906,87
NT007907,85+87
NT007908,85+87
NT008900,87
NT008901,87
NT008902,87
NT008903,87
NT008904,87
NT008905,87
NT008906,85+87
NT008907,85+87
NT009900,87
NT009901,87
NT009902,87
NT009903,87
NT009904,87
NT009905,87
NT009906,85+87
NT0091,85+87
NT000910,87
NT000911,85+87
NT000912,85+87
NT001910,87
NT001911,85+87
NT002910,87
NT002911,85+87
NT003910,87
NT003911,85+87
NT004910,85+87
NT004911,85+87
NT005910,85+87
NT0190,85+87
NT010900,87
NT010901,87
NT010902,87
NT010903,87
NT010904,85+87
NT010905,85+87
NT010906,85+87
NT011900,87
NT011901,87
NT011902,87
NT011903,85+87
NT011904,85+87
NT012900,87
NT012901,87
NT012902,85+87
NT012903,85+87
NT013900,85+87
NT013901,85+87
NT013902,85+87
NT014900,85+87
NT09C,85+87
NT0094,85+87
NT000947,85+87
NT000948,87
NT000949,87
NT001947,85+87
NT001948,87
NT001949,87
NT002947,85+87
NT002948,87
NT002949,87
NT003947,85+87
NT003948,85+87
NT003949,85+87
NT004949,85+87
NT005949,85+87
NT006949,85+87
NT007949,85+87
NT008949,85+87
NT009949,85+87
NT0095,85+87
NT000950,87
NT000951,87
NT000952,87
NT000953,87
NT000954,87
NT000955,87
NT000956,87
NT000957,87
NT000958,87
NT000959,87
NT001950,87
NT001951,87
NT001952,87
NT001953,87
NT001954,87
NT001955,87
NT001956,87
NT001957,87
NT001958,87
NT001959,87
NT002950,87
NT002951,87
NT002952,87
NT002953,87
NT002954,87
NT002955,87
NT002956,87
NT002957,87
NT002958,87
NT002959,87
NT003950,87
NT003951,87
NT003952,87
NT003953,87
NT003954,87
NT003955,87
NT003956,87
NT003957,87
NT003958,87
NT003959,87
NT004950,87
NT004951,87
NT004952,87
NT004953,87
NT004954,87
NT004955,87
NT004956,87
NT004957,87
NT004958,87
NT004959,87
NT005950,87
NT005951,87
NT005952,87
NT005953,87
NT005954,87
NT005955,87
NT005956,87
NT005957,87
NT005958,87
NT005959,87
NT006950,87
NT006951,87
NT006952,87
NT006953,87
NT006954,87
NT006955,87
NT006956,87
NT006957,87
NT006958,87
NT006959,87
NT007950,87
NT007951,87
NT007952,87
NT007953,87
NT007954,87
NT007955,87
NT007956,87
NT007957,87
NT007958,87
NT007959,87
NT008950,87
NT008951,87
NT008952,87
NT008953,87
NT008954,87
NT008955,87
NT008956,87
NT008957,87
NT008958,87
NT008959,87
NT009950,85+87
NT009951,87
NT009952,87
NT009953,87
NT009954,87
NT009955,87
NT009956,87
NT009957,87
NT009958,87
NT009959,87
NT0195,85+87
NT010950,85+87
NT010951,87
NT010952,87
NT010953,87
NT010954,87
NT010955,87
NT010956,87
NT010957,87
NT010958,87
NT010959,87
NT011950,85+87
NT011951,87
NT011952,87
NT011953,87
NT011954,87
NT011955,87
NT011956,87
NT011957,87
NT011958,87
NT011959,87
NT012950,85+87
NT012951,87
NT012952,87
NT012953,87
NT012954,87
NT012955,87
NT012956,87
NT012957,87
NT012958,87
NT012959,87
NT013950,85+87
NT013951,87
NT013952,87
NT013953,87
NT013954,87
NT013955,87
NT013956,87
NT013957,87
NT013958,87
NT013959,87
NT014950,85+87
NT014951,87
NT014952,87
NT014953,87
NT014954,87
NT014955,87
NT014956,87
NT014957,87
NT014958,87
NT014959,87
NT015950,85+87
NT015951,87
NT015952,87
NT015953,87
NT015954,87
NT015955,87
NT015956,87
NT015957,87
NT015958,87
NT015959,87
NT016950,85+87
NT016951,85+87
NT016952,87
NT016953,87
NT016954,87
NT016955,87
NT016956,87
NT016957,85+87
NT016958,85+87
NT016959,87
NT017951,85+87
NT017952,87
NT017953,87
NT017954,87
NT017955,87
NT017956,85+87
NT017957,85+87
NT017958,85+87
NT017959,85+87
NT018951,85+87
NT018952,85+87
NT018953,85+87
NT018954,87
NT018955,85+87
NT018956,85+87
NT019953,85+87
NT019954,85+87
NT019955,85+87
NT09D,85+87
NT0096,87
NT0097,87
NT0196,85+87
NT010960,87
NT010961,87
NT010962,87
NT010963,87
NT010964,87
NT010965,87
NT010966,87
NT010967,87
NT010968,87
NT010969,87
NT011960,87
NT011961,87
NT011962,87
NT011963,87
NT011964,87
NT011965,87
NT011966,87
NT011967,87
NT011968,87
NT011969,87
NT012960,87
NT012961,87
NT012962,87
NT012963,87
NT012964,87
NT012965,87
NT012966,87
NT012967,87
NT012968,87
NT012969,87
NT013960,87
NT013961,87
NT013962,87
NT013963,87
NT013964,87
NT013965,87
NT013966,87
NT013967,87
NT013968,87
NT013969,87
NT014960,87
NT014961,87
NT014962,87
NT014963,87
NT014964,87
NT014965,87
NT014966,87
NT014967,87
NT014968,87
NT014969,87
NT015960,87
NT015961,87
NT015962,87
NT015963,87
NT015964,87
NT015965,87
NT015966,87
NT015967,87
NT015968,87
NT015969,87
NT016960,87
NT016961,87
NT016962,87
NT016963,87
NT016964,87
NT016965,87
NT016966,87
NT016967,87
NT016968,87
NT016969,87
NT017960,85+87
NT017961,85+87
NT017962,85+87
NT017963,85+87
NT017964,85+87
NT017965,85+87
NT017966,87
NT017967,87
NT017968,87
NT017969,87
NT018965,85+87
NT018966,85+87
NT018967,87
NT018968,87
NT018969,87
NT019966,85+87
NT019967,85+87
NT019968,87
NT019969,87
NT0197,87
NT09E,85+87
NT0098,87
NT0099,87
NT0198,87
NT0199,85+87
NT010990,87
NT010991,87
NT010992,87
NT010993,87
NT010994,87
NT010995,87
NT010996,87
NT010997,87
NT010998,87
NT010999,87
NT011990,87
NT011991,87
NT011992,87
NT011993,87
NT011994,87
NT011995,87
NT011996,87
NT011997,87
NT011998,87
NT011999,87
NT012990,87
NT012991,87
NT012992,87
NT012993,87
NT012994,87
NT012995,87
NT012996,87
NT012997,87
NT012998,87
NT012999,87
NT013990,87
NT013991,87
NT013992,87
NT013993,87
NT013994,87
NT013995,87
NT013996,87
NT013997,87
NT013998,87
NT013999,87
NT014990,87
NT014991,87
NT014992,87
NT014993,87
NT014994,87
NT014995,87
NT014996,87
NT014997,87
NT014998,87
NT014999,87
NT015990,87
NT015991,87
NT015992,87
NT015993,87
NT015994,87
NT015995,87
NT015996,87
NT015997,87
NT015998,87
NT015999,87
NT016990,87
NT016991,87
NT016992,87
NT016993,87
NT016994,87
NT016995,87
NT016996,85+87
NT016997,85+87
NT016998,87
NT016999,87
NT017990,87
NT017991,87
NT017992,87
NT017993,87
NT017994,85+87
NT017995,85+87
NT017996,85+87
NT017997,85+87
NT017998,85+87
NT017999,87
NT018990,87
NT018991,87
NT018992,87
NT018993,87
NT018994,85+87
NT018998,85+87
NT018999,85+87
NT019990,87
NT019991,87
NT019992,87
NT019993,85+87
NT019994,85+87
NT019999,85+87
NT09H,85+87
NT0295,85+87
NT020953,85+87
NT020954,85+87
NT09I,85+87
NT0296,85+87
NT020967,85+87
NT020968,85+87
NT020969,87
NT021968,85+87
NT021969,85+87
NT022969,85+87
NT0297,85+87
NT020970,87
NT020971,87
NT020972,87
NT020973,87
NT020974,87
NT020975,87
NT020976,87
NT020977,87
NT020978,87
NT020979,87
NT021970,87
NT021971,87
NT021972,87
NT021973,87
NT021974,87
NT021975,87
NT021976,87
NT021977,87
NT021978,87
NT021979,87
NT022970,85+87
NT022971,87
NT022972,87
NT022973,87
NT022974,87
NT022975,87
NT022976,87
NT022977,87
NT022978,87
NT022979,87
NT023970,85+87
NT023971,85+87
NT023972,87
NT023973,87
NT023974,87
NT023975,87
NT023976,87
NT023977,87
NT023978,87
NT023979,87
NT024971,85+87
NT024972,85+87
NT024973,87
NT024974,87
NT024975,87
NT024976,87
NT024977,87
NT024978,87
NT024979,87
NT025972,85+87
NT025973,85+87
NT025974,87
NT025975,87
NT025976,87
NT025977,87
NT025978,87
NT025979,87
NT026972,85+87
NT026973,85+87
NT026974,87
NT026975,87
NT026976,87
NT026977,87
NT026978,87
NT026979,87
NT027972,85+87
NT027973,85+87
NT027974,87
NT027975,87
NT027976,87
NT027977,87
NT027978,87
NT027979,87
NT028973,85+87
NT028974,85+87
NT028975,87
NT028976,87
NT028977,87
NT028978,87
NT028979,87
NT029974,85+87
NT029975,87
NT029976,87
NT029977,87
NT029978,87
NT029979,87
NT0397,85+87
NT030974,85+87
NT030975,87
NT030976,87
NT030977,87
NT030978,87
NT030979,87
NT031973,85+87
NT031974,85+87
NT031975,87
NT031976,87
NT031977,87
NT031978,87
NT031979,87
NT032972,85+87
NT032973,85+87
NT032974,87
NT032975,87
NT032976,87
NT032977,87
NT032978,87
NT032979,87
NT033971,85+87
NT033972,85+87
NT033973,87
NT033974,87
NT033975,87
NT033976,87
NT033977,87
NT033978,87
NT033979,87
NT034971,85+87
NT034972,87
NT034973,87
NT034974,87
NT034975,87
NT034976,87
NT034977,87
NT034978,87
NT034979,87
NT035971,85+87
NT035972,85+87
NT035973,87
NT035974,87
NT035975,87
NT035976,87
NT035977,87
NT035978,87
NT035979,87
NT036972,85+87
NT036973,87
NT036974,87
NT036975,87
NT036976,87
NT036977,87
NT036978,87
NT036979,87
NT037972,85+87
NT037973,87
NT037974,87
NT037975,87
NT037976,87
NT037977,87
NT037978,87
NT037979,87
NT038972,85+87
NT038973,87
NT038974,87
NT038975,87
NT038976,87
NT038977,87
NT038978,87
NT038979,87
NT039972,85+87
NT039973,87
NT039974,87
NT039975,87
NT039976,87
NT039977,87
NT039978,87
NT039979,87
NT09J,85+87
NT0298,87
NT0299,85+87
NT020990,87
NT020991,87
NT020992,85+87
NT020993,85+87
NT020998,85+87
NT020999,85+87
NT021990,87
NT021991,87
NT021992,85+87
NT021998,85+87
NT021999,87
NT022990,87
NT022991,85+87
NT022992,85+87
NT022998,85+87
NT022999,87
NT023990,87
NT023991,85+87
NT023998,85+87
NT023999,87
NT024990,87
NT024991,85+87
NT024998,85+87
NT024999,85+87
NT025990,87
NT025991,85+87
NT025992,85+87
NT025999,85+87
NT026990,87
NT026991,87
NT026992,85+87
NT026993,85+87
NT026999,85+87
NT027990,87
NT027991,87
NT027992,87
NT027993,85+87
NT027998,85+87
NT027999,85+87
NT028990,87
NT028991,87
NT028992,87
NT028993,85+87
NT028994,85+87
NT028998,85+87
NT028999,87
NT029990,87
NT029991,87
NT029992,87
NT029993,87
NT029994,85+87
NT029998,85+87
NT029999,85+87
NT0398,87
NT0399,85+87
NT030990,87
NT030991,87
NT030992,87
NT030993,87
NT030994,85+87
NT030999,85+87
NT031990,87
NT031991,87
NT031992,87
NT031993,87
NT031994,85+87
NT032990,87
NT032991,87
NT032992,87
NT032993,87
NT032994,85+87
NT032995,85+87
NT033990,87
NT033991,87
NT033992,87
NT033993,87
NT033994,87
NT033995,85+87
NT034990,87
NT034991,87
NT034992,87
NT034993,87
NT034994,87
NT034995,85+87
NT035990,87
NT035991,87
NT035992,87
NT035993,87
NT035994,87
NT035995,85+87
NT036990,87
NT036991,87
NT036992,87
NT036993,87
NT036994,87
NT036995,85+87
NT037990,87
NT037991,87
NT037992,87
NT037993,87
NT037994,87
NT037995,85+87
NT038990,87
NT038991,87
NT038992,87
NT038993,87
NT038994,87
NT038995,85+87
NT038996,85+87
NT039990,87
NT039991,87
NT039992,87
NT039993,87
NT039994,87
NT039995,87
NT039996,85+87
NT09N,85+87
NT0497,85+87
NT040972,85+87
NT040973,87
NT040974,87
NT040975,87
NT040976,87
NT040977,87
NT040978,87
NT040979,87
NT041972,85+87
NT041973,85+87
NT041974,87
NT041975,87
NT041976,87
NT041977,87
NT041978,87
NT041979,87
NT042973,85+87
NT042974,87
NT042975,87
NT042976,87
NT042977,87
NT042978,87
NT042979,87
NT043973,85+87
NT043974,87
NT043975,87
NT043976,87
NT043977,87
NT043978,87
NT043979,87
NT044973,85+87
NT044974,87
NT044975,87
NT044976,87
NT044977,87
NT044978,87
NT044979,87
NT045972,85+87
NT045973,85+87
NT045974,87
NT045975,87
NT045976,87
NT045977,87
NT045978,87
NT045979,87
NT046972,85+87
NT046973,87
NT046974,87
NT046975,87
NT046976,87
NT046977,87
NT046978,87
NT046979,87
NT047972,85+87
NT047973,87
NT047974,87
NT047975,87
NT047976,87
NT047977,87
NT047978,87
NT047979,87
NT048972,85+87
NT048973,85+87
NT048974,87
NT048975,87
NT048976,87
NT048977,87
NT048978,87
NT048979,87
NT049973,85+87
NT049974,87
NT049975,87
NT049976,87
NT049977,87
NT049978,87
NT049979,87
NT0597,85+87
NT050973,85+87
NT050974,87
NT050975,87
NT050976,87
NT050977,87
NT050978,87
NT050979,87
NT051973,85+87
NT051974,85+87
NT051975,87
NT051976,87
NT051977,87
NT051978,87
NT051979,87
NT052974,85+87
NT052975,87
NT052976,87
NT052977,87
NT052978,87
NT052979,87
NT053974,85+87
NT053975,87
NT053976,87
NT053977,87
NT053978,87
NT053979,87
NT054974,85+87
NT054975,85+87
NT054976,87
NT054977,87
NT054978,87
NT054979,87
NT055975,85+87
NT055976,85+87
NT055977,87
NT055978,87
NT055979,87
NT056976,85+87
NT056977,87
NT056978,87
NT056979,87
NT057976,85+87
NT057977,85+87
NT057978,87
NT057979,87
NT058977,85+87
NT058978,87
NT058979,87
NT059977,85+87
NT059978,85+87
NT059979,87
NT09P,85+87
NT0498,87
NT0499,85+87
NT040990,87
NT040991,87
NT040992,87
NT040993,87
NT040994,87
NT040995,87
NT040996,85+87
NT041990,87
NT041991,87
NT041992,87
NT041993,87
NT041994,87
NT041995,87
NT041996,85+87
NT041997,85+87
NT042990,87
NT042991,87
NT042992,87
NT042993,87
NT042994,87
NT042995,87
NT042996,87
NT042997,85+87
NT043990,87
NT043991,87
NT043992,87
NT043993,87
NT043994,87
NT043995,87
NT043996,87
NT043997,85+87
NT044990,87
NT044991,87
NT044992,87
NT044993,87
NT044994,87
NT044995,87
NT044996,87
NT044997,85+87
NT044998,85+87
NT045990,87
NT045991,87
NT045992,87
NT045993,87
NT045994,87
NT045995,87
NT045996,87
NT045997,87
NT045998,85+87
NT046990,87
NT046991,87
NT046992,87
NT046993,87
NT046994,87
NT046995,87
NT046996,87
NT046997,87
NT046998,85+87
NT047990,87
NT047991,87
NT047992,87
NT047993,87
NT047994,87
NT047995,87
NT047996,87
NT047997,87
NT047998,85+87
NT048990,87
NT048991,87
NT048992,87
NT048993,87
NT048994,87
NT048995,87
NT048996,87
NT048997,87
NT048998,85+87
NT049990,87
NT049991,87
NT049992,87
NT049993,87
NT049994,87
NT049995,87
NT049996,87
NT049997,87
NT049998,85+87
NT049999,85+87
NT0598,87
NT0599,85+87
NT050990,87
NT050991,87
NT050992,87
NT050993,87
NT050994,87
NT050995,87
NT050996,87
NT050997,87
NT050998,87
NT050999,85+87
NT051990,87
NT051991,87
NT051992,87
NT051993,87
NT051994,87
NT051995,87
NT051996,87
NT051997,87
NT051998,87
NT051999,85+87
NT052990,87
NT052991,87
NT052992,87
NT052993,87
NT052994,87
NT052995,87
NT052996,87
NT052997,87
NT052998,87
NT052999,87
NT053990,87
NT053991,87
NT053992,87
NT053993,87
NT053994,87
NT053995,87
NT053996,87
NT053997,87
NT053998,87
NT053999,87
NT054990,87
NT054991,87
NT054992,87
NT054993,87
NT054994,87
NT054995,87
NT054996,87
NT054997,87
NT054998,87
NT054999,87
NT055990,87
NT055991,87
NT055992,87
NT055993,87
NT055994,87
NT055995,87
NT055996,87
NT055997,87
NT055998,87
NT055999,87
NT056990,87
NT056991,87
NT056992,87
NT056993,87
NT056994,87
NT056995,87
NT056996,87
NT056997,87
NT056998,87
NT056999,87
NT057990,87
NT057991,87
NT057992,87
NT057993,87
NT057994,87
NT057995,87
NT057996,87
NT057997,87
NT057998,87
NT057999,87
NT058990,87
NT058991,87
NT058992,87
NT058993,87
NT058994,87
NT058995,87
NT058996,87
NT058997,87
NT058998,87
NT058999,85+87
NT059990,87
NT059991,87
NT059992,87
NT059993,87
NT059994,87
NT059995,87
NT059996,87
NT059997,87
NT059998,85+87
NT059999,85+87
NT09T,85+87
NT0697,85+87
NT060978,85+87
NT060979,85+87
NT061979,85+87
NT09U,85+87
NT0698,85+87
NT060980,87
NT060981,87
NT060982,87
NT060983,87
NT060984,87
NT060985,87
NT060986,87
NT060987,87
NT060988,87
NT060989,87
NT061980,85+87
NT061981,87
NT061982,87
NT061983,87
NT061984,87
NT061985,87
NT061986,87
NT061987,87
NT061988,87
NT061989,87
NT062980,85+87
NT062981,85+87
NT062982,87
NT062983,87
NT062984,87
NT062985,87
NT062986,87
NT062987,87
NT062988,87
NT062989,87
NT063981,85+87
NT063982,85+87
NT063983,87
NT063984,87
NT063985,87
NT063986,87
NT063987,87
NT063988,87
NT063989,87
NT064982,85+87
NT064983,85+87
NT064984,87
NT064985,87
NT064986,87
NT064987,87
NT064988,87
NT064989,87
NT065983,85+87
NT065984,87
NT065985,87
NT065986,87
NT065987,87
NT065988,87
NT065989,87
NT066983,85+87
NT066984,85+87
NT066985,87
NT066986,87
NT066987,87
NT066988,87
NT066989,87
NT067984,85+87
NT067985,85+87
NT067986,87
NT067987,87
NT067988,87
NT067989,87
NT068985,85+87
NT068986,85+87
NT068987,87
NT068988,87
NT068989,87
NT069986,85+87
NT069987,85+87
NT069988,87
NT069989,87
NT0699,85+87
NT060990,87
NT060991,87
NT060992,87
NT060993,87
NT060994,87
NT060995,87
NT060996,87
NT060997,87
NT060998,85+87
NT061990,87
NT061991,87
NT061992,87
NT061993,87
NT061994,87
NT061995,87
NT061996,87
NT061997,85+87
NT061998,85+87
NT062990,87
NT062991,87
NT062992,87
NT062993,87
NT062994,87
NT062995,87
NT062996,87
NT062997,85+87
NT063990,87
NT063991,87
NT063992,87
NT063993,87
NT063994,87
NT063995,87
NT063996,85+87
NT063997,85+87
NT064990,87
NT064991,87
NT064992,87
NT064993,87
NT064994,87
NT064995,85+87
NT064996,85+87
NT065990,87
NT065991,87
NT065992,87
NT065993,87
NT065994,85+87
NT065995,85+87
NT066990,87
NT066991,87
NT066992,87
NT066993,85+87
NT066994,85+87
NT067990,87
NT067991,87
NT067992,85+87
NT067993,85+87
NT068990,87
NT068991,87
NT068992,85+87
NT069990,87
NT069991,85+87
NT069992,85+87
NT0798,85+87
NT070987,85+87
NT070988,87
NT070989,87
NT071986,85+87
NT071987,85+87
NT071988,87
NT071989,87
NT072985,85+87
NT072986,85+87
NT072987,87
NT072988,87
NT072989,87
NT073984,85+87
NT073985,85+87
NT073986,87
NT073987,87
NT073988,87
NT073989,87
NT074984,85+87
NT074985,87
NT074986,87
NT074987,87
NT074988,87
NT074989,85+87
NT075984,85+87
NT075985,87
NT075986,87
NT075987,87
NT075988,85+87
NT075989,85+87
NT076984,85+87
NT076985,87
NT076986,87
NT076987,85+87
NT076988,85+87
NT077984,85+87
NT077985,85+87
NT077986,85+87
NT077987,85+87
NT078985,85+87
NT078986,85+87
NT079985,85+87
NT0799,85+87
NT070990,87
NT070991,85+87
NT071990,87
NT071991,85+87
NT072990,85+87
NT072991,85+87
NT073990,85+87
NT074990,85+87
NS,0+72+73+75+76+77+83+84+85+86+87+98+99+100
NS49,86+87
NS49NW,86+87
NS49NE,86+87
NS49P,86+87
NS4499,86+87
NS446999,86+87
NS447999,86+87
NS448999,86+87
NS449999,86+87
NS4599,86+87
NS450997,86+87
NS450998,86+87
NS450999,86+87
NS451997,86+87
NS451998,87
NS451999,87
NS452995,86+87
NS452996,86+87
NS452997,86+87
NS452998,87
NS452999,87
NS453992,86+87
NS453993,86+87
NS453994,86+87
NS453995,86+87
NS453996,87
NS453997,87
NS453998,87
NS453999,87
NS454991,86+87
NS454992,86+87
NS454993,87
NS454994,87
NS454995,87
NS454996,87
NS454997,87
NS454998,87
NS454999,87
NS455990,86+87
NS455991,86+87
NS455992,87
NS455993,87
NS455994,87
NS455995,87
NS455996,87
NS455997,87
NS455998,87
NS455999,87
NS456990,86+87
NS456991,86+87
NS456992,86+87
NS456993,87
NS456994,87
NS456995,87
NS456996,87
NS456997,87
NS456998,87
NS456999,87
NS457992,86+87
NS457993,87
NS457994,87
