NM,0+97+98+102+103+104
NH218045,97
NH218046,97
NH218047,97
NH218048,97
NH218049,97
NH219040,97
NH219041,97
NH219042,97
NH219043,97
NH219044,97
NH219045,97
NH219046,97
NH219047,97
NH219048,97
NH219049,97
NH2105,96+97
NH211050,96+97
NH212050,96+97
NH212051,96+97
NH213050,97
NH213051,96+97
NH214050,97
NH214051,96+97
NH215050,97
NH215051,96+97
NH216050,97
NH216051,96+97
NH216052,96+97
NH217050,97
NH217051,97
NH217052,96+97
NH218050,97
NH218051,97
NH218052,96+97
NH219050,97
NH219051,97
NH219052,96+97
NH219053,96+97
NH219054,96+97
NH219055,96+97
NH219056,96+97
NH20F,97
NH20G,97
NH20H,96+97
NH2204,97
NH2205,96+97
NH220050,97
NH220051,97
NH220052,97
NH220053,97
NH220054,96+97
NH220055,96+97
NH220056,96+97
NH221050,97
NH221051,97
NH221052,97
NH221053,97
NH221054,97
NH221055,96+97
NH221056,96+97
NH222050,97
NH222051,97
NH222052,97
NH222053,97
NH222054,97
NH222055,96+97
NH223050,97
NH223051,97
NH223052,97
NH223053,97
NH223054,97
NH223055,96+97
NH223056,96+97
NH224050,97
NH224051,97
NH224052,97
NH224053,97
NH224054,97
NH224055,97
NH224056,96+97
NH224057,96+97
NH224058,96+97
NH224059,96+97
NH225050,97
NH225051,97
NH225052,97
NH225053,97
NH225054,97
NH225055,97
NH225056,97
NH225057,96+97
NH225058,96+97
NH225059,96+97
NH226050,97
NH226051,97
NH226052,97
NH226053,97
NH226054,97
NH226055,97
NH226056,97
NH226057,97
NH226058,97
NH226059,97
NH227050,97
NH227051,97
NH227052,97
NH227053,97
NH227054,97
NH227055,97
NH227056,97
NH227057,97
NH227058,97
NH227059,97
NH228050,97
NH228051,97
NH228052,97
NH228053,97
NH228054,97
NH228055,97
NH228056,97
NH228057,97
NH228058,97
NH228059,97
NH229050,97
NH229051,97
NH229052,97
NH229053,97
NH229054,97
NH229055,97
NH229056,97
NH229057,97
NH229058,97
NH229059,97
NH2304,97
NH2305,97
NH20I,96+97
NH2206,96+97
NH225060,96+97
NH225066,96+97
NH225067,96+97
NH225068,96+97
NH226060,96+97
NH226063,96+97
NH226064,96+97
NH226065,96+97
NH226066,96+97
NH226067,97
NH226068,96+97
NH226069,96+97
NH227060,96+97
NH227061,96+97
NH227062,96+97
NH227063,96+97
NH227064,96+97
NH227065,96+97
NH227066,97
NH227067,97
NH227068,97
NH227069,96+97
NH228060,97
NH228061,97
NH228062,97
NH228063,97
NH228064,97
NH228065,97
NH228066,97
NH228067,97
NH228068,97
NH228069,97
NH229060,97
NH229061,97
NH229062,97
NH229063,97
NH229064,97
NH229065,97
NH229066,97
NH229067,97
NH229068,97
NH229069,96+97
NH2207,96+97
NH227070,96+97
NH228070,96+97
NH229070,96+97
NH2306,96+97
NH230060,97
NH230061,97
NH230062,97
NH230063,97
NH230064,97
NH230065,97
NH230066,97
NH230067,97
NH230068,96+97
NH230069,96+97
NH231060,97
NH231061,97
NH231062,97
NH231063,97
NH231064,97
NH231065,97
NH231066,97
NH231067,97
NH231068,96+97
NH232060,97
NH232061,97
NH232062,97
NH232063,97
NH232064,97
NH232065,97
NH232066,97
NH232067,97
NH232068,96+97
NH232069,96+97
NH233060,97
NH233061,97
NH233062,97
NH233063,97
NH233064,97
NH233065,97
NH233066,97
NH233067,97
NH233068,97
NH233069,96+97
NH234060,97
NH234061,97
NH234062,97
NH234063,97
NH234064,97
NH234065,97
NH234066,97
NH234067,97
NH234068,97
NH234069,96+97
NH235060,97
NH235061,97
NH235062,97
NH235063,97
NH235064,97
NH235065,97
NH235066,97
NH235067,97
NH235068,97
NH235069,97
NH236060,97
NH236061,97
NH236062,97
NH236063,97
NH236064,97
NH236065,97
NH236066,97
NH236067,97
NH236068,97
NH236069,97
NH237060,97
NH237061,97
NH237062,97
NH237063,97
NH237064,97
NH237065,97
NH237066,97
NH237067,97
NH237068,97
NH237069,97
NH238060,97
NH238061,97
NH238062,97
NH238063,97
NH238064,97
NH238065,97
NH238066,97
NH238067,97
NH238068,97
NH238069,97
NH239060,97
NH239061,97
NH239062,97
NH239063,97
NH239064,97
NH239065,97
NH239066,97
NH239067,97
NH239068,97
NH239069,97
NH2307,96+97
NH234070,96+97
NH235070,96+97
NH236070,96+97
NH237070,96+97
NH238070,96+97
NH239070,96+97
NH239071,96+97
NH20K,97
NH20L,97
NH20M,97
NH20N,96+97
NH2406,97
NH2407,96+97
NH240070,97
NH240071,96+97
NH240072,96+97
NH240073,96+97
NH241070,97
NH241071,97
NH241072,97
NH241073,96+97
NH242070,97
NH242071,97
NH242072,97
NH242073,96+97
NH243070,97
NH243071,97
NH243072,97
NH243073,96+97
NH243074,96+97
NH244070,97
NH244071,97
NH244072,97
NH244073,97
NH244074,96+97
NH244075,96+97
NH244076,96+97
NH245070,97
NH245071,97
NH245072,97
NH245073,97
NH245074,97
NH245075,97
NH245076,96+97
NH245077,96+97
NH245078,96+97
NH246070,97
NH246071,97
NH246072,97
NH246073,97
NH246074,97
NH246075,97
NH246076,97
NH246077,96+97
NH246078,96+97
NH247070,97
NH247071,97
NH247072,97
NH247073,97
NH247074,97
NH247075,96+97
NH247076,96+97
NH247077,96+97
NH248070,97
NH248071,97
NH248072,97
NH248073,97
NH248074,97
NH248075,96+97
NH248076,96+97
NH249070,97
NH249071,97
NH249072,97
NH249073,97
NH249074,97
NH249075,97
NH249076,96+97
NH2506,97
NH2507,96+97
NH250070,97
NH250071,97
NH250072,97
NH250073,97
NH250074,97
NH250075,97
NH250076,96+97
NH251070,97
NH251071,97
NH251072,97
NH251073,97
NH251074,97
NH251075,97
NH251076,96+97
NH252070,97
NH252071,97
NH252072,97
NH252073,97
NH252074,97
NH252075,97
NH252076,96+97
NH253070,97
NH253071,97
NH253072,97
NH253073,97
NH253074,97
NH253075,97
NH253076,96+97
NH254070,97
NH254071,97
NH254072,97
NH254073,97
NH254074,97
NH254075,97
NH254076,96+97
NH255070,97
NH255071,97
NH255072,97
NH255073,97
NH255074,97
NH255075,97
NH255076,96+97
NH256070,97
NH256071,97
NH256072,97
NH256073,97
NH256074,97
NH256075,97
NH256076,96+97
NH257070,97
NH257071,97
NH257072,97
NH257073,97
NH257074,97
NH257075,97
NH257076,96+97
NH257077,96+97
NH258070,97
NH258071,97
NH258072,97
NH258073,97
NH258074,97
NH258075,97
NH258076,97
NH258077,96+97
NH258078,96+97
NH259070,97
NH259071,97
NH259072,97
NH259073,97
NH259074,97
NH259075,97
NH259076,97
NH259077,97
NH259078,96+97
NH20Q,97
NH20R,97
NH20S,97
NH20T,96+97
NH2606,97
NH2607,96+97
NH260070,97
NH260071,97
NH260072,97
NH260073,97
NH260074,97
NH260075,97
NH260076,97
NH260077,97
NH260078,96+97
NH260079,96+97
NH261070,97
NH261071,97
NH261072,97
NH261073,97
NH261074,97
NH261075,97
NH261076,97
NH261077,97
NH261078,97
NH261079,96+97
NH262070,97
NH262071,97
NH262072,97
NH262073,97
NH262074,97
NH262075,97
NH262076,97
NH262077,97
NH262078,97
NH262079,97
NH263070,97
NH263071,97
NH263072,97
NH263073,97
NH263074,97
NH263075,97
NH263076,97
NH263077,97
NH263078,97
NH263079,97
NH264070,97
NH264071,97
NH264072,97
NH264073,97
NH264074,97
NH264075,97
NH264076,97
NH264077,97
NH264078,97
NH264079,97
NH265070,97
NH265071,97
NH265072,97
NH265073,97
NH265074,97
NH265075,97
NH265076,97
NH265077,97
NH265078,97
NH265079,97
NH266070,97
NH266071,97
NH266072,97
NH266073,97
NH266074,97
NH266075,97
NH266076,97
NH266077,97
NH266078,97
NH266079,97
NH267070,97
NH267071,97
NH267072,97
NH267073,97
NH267074,97
NH267075,97
NH267076,97
NH267077,97
NH267078,97
NH267079,97
NH268070,97
NH268071,97
NH268072,97
NH268073,97
NH268074,97
NH268075,97
NH268076,97
NH268077,97
NH268078,97
NH268079,97
NH269070,97
NH269071,97
NH269072,97
NH269073,97
NH269074,97
NH269075,97
NH269076,97
NH269077,97
NH269078,97
NH269079,97
NH2706,97
NH2707,97
NH20U,96+97
NH2608,96+97
NH261080,96+97
NH262080,96+97
NH263080,96+97
NH264080,96+97
NH264081,96+97
NH265080,97
NH265081,96+97
NH265082,96+97
NH266080,97
NH266081,97
NH266082,96+97
NH266083,96+97
NH267080,97
NH267081,97
NH267082,97
NH267083,96+97
NH267084,96+97
NH268080,97
NH268081,97
NH268082,97
NH268083,97
NH268084,96+97
NH269080,97
NH269081,97
NH269082,97
NH269083,97
NH269084,96+97
NH269085,96+97
NH2708,96+97
NH270080,97
NH270081,97
NH270082,97
NH270083,97
NH270084,97
NH270085,96+97
NH270086,96+97
NH270087,96+97
NH271080,97
NH271081,97
NH271082,97
NH271083,97
NH271084,97
NH271085,97
NH271086,97
NH271087,96+97
NH271088,96+97
NH272080,97
NH272081,97
NH272082,97
NH272083,97
NH272084,97
NH272085,97
NH272086,97
NH272087,97
NH272088,96+97
NH273080,97
NH273081,97
NH273082,97
NH273083,97
NH273084,97
NH273085,97
NH273086,97
NH273087,97
NH273088,96+97
NH274080,97
NH274081,97
NH274082,97
NH274083,97
NH274084,97
NH274085,97
NH274086,97
NH274087,97
NH274088,96+97
NH275080,97
NH275081,97
NH275082,97
NH275083,97
NH275084,97
NH275085,97
NH275086,97
NH275087,97
NH275088,96+97
NH276080,97
NH276081,97
NH276082,97
NH276083,97
NH276084,97
NH276085,97
NH276086,97
NH276087,97
NH276088,96+97
NH277080,97
NH277081,97
NH277082,97
NH277083,97
NH277084,97
NH277085,97
NH277086,97
NH277087,97
NH277088,96+97
NH278080,97
NH278081,97
NH278082,97
NH278083,97
NH278084,97
NH278085,97
NH278086,97
NH278087,96+97
NH278088,96+97
NH279080,97
NH279081,97
NH279082,97
NH279083,97
NH279084,97
NH279085,97
NH279086,96+97
NH279087,96+97
NH20V,97
NH20W,97
NH20X,96+97
NH2804,97
NH2805,97
NH2904,97
NH2905,96+97
NH290050,97
NH290051,97
NH290052,97
NH290053,97
NH290054,97
NH290055,97
NH290056,97
NH290057,97
NH290058,97
NH290059,97
NH291050,97
NH291051,97
NH291052,97
NH291053,97
NH291054,97
NH291055,97
NH291056,97
NH291057,97
NH291058,97
NH291059,97
NH292050,97
NH292051,97
NH292052,97
NH292053,97
NH292054,97
NH292055,97
NH292056,97
NH292057,97
NH292058,97
NH292059,97
NH293050,97
NH293051,97
NH293052,97
NH293053,97
NH293054,97
NH293055,97
NH293056,97
NH293057,97
NH293058,97
NH293059,97
NH294050,97
NH294051,97
NH294052,97
NH294053,97
NH294054,97
NH294055,97
NH294056,97
NH294057,97
NH294058,97
NH294059,96+97
NH295050,97
NH295051,97
NH295052,97
NH295053,97
NH295054,97
NH295055,97
NH295056,97
NH295057,97
NH295058,96+97
NH295059,96+97
NH296050,97
NH296051,97
NH296052,97
NH296053,97
NH296054,97
NH296055,97
NH296056,97
NH296057,96+97
NH296058,96+97
NH297050,97
NH297051,97
NH297052,97
NH297053,97
NH297054,97
NH297055,96+97
NH297056,96+97
NH297057,96+97
NH298050,97
NH298051,97
NH298052,97
NH298053,97
NH298054,96+97
NH298055,96+97
NH299050,97
NH299051,97
NH299052,97
NH299053,96+97
NH299054,96+97
NH20Y,96+97
NH2806,96+97
NH280060,97
NH280061,97
NH280062,97
NH280063,97
NH280064,97
NH280065,97
NH280066,97
NH280067,97
NH280068,97
NH280069,97
NH281060,97
NH281061,97
NH281062,97
NH281063,97
NH281064,97
NH281065,97
NH281066,97
NH281067,97
NH281068,97
NH281069,97
NH282060,97
NH282061,97
NH282062,97
NH282063,97
NH282064,97
NH282065,97
NH282066,97
NH282067,97
NH282068,97
NH282069,97
NH283060,97
NH283061,97
NH283062,97
NH283063,97
NH283064,97
NH283065,97
NH283066,97
NH283067,97
NH283068,97
NH283069,97
NH284060,97
NH284061,97
NH284062,97
NH284063,97
NH284064,97
NH284065,97
NH284066,97
NH284067,97
NH284068,97
NH284069,97
NH285060,97
NH285061,97
NH285062,97
NH285063,97
NH285064,97
NH285065,97
NH285066,97
NH285067,97
NH285068,97
NH285069,97
NH286060,97
NH286061,97
NH286062,97
NH286063,97
NH286064,97
NH286065,97
NH286066,97
NH286067,97
NH286068,97
NH286069,97
NH287060,97
NH287061,97
NH287062,97
NH287063,97
NH287064,97
NH287065,97
NH287066,97
NH287067,97
NH287068,96+97
NH287069,96+97
NH288060,97
NH288061,97
NH288062,97
NH288063,97
NH288064,97
NH288065,97
NH288066,96+97
NH288067,96+97
NH288068,96+97
NH289060,97
NH289061,97
NH289062,97
NH289063,97
NH289064,96+97
NH289065,96+97
NH289066,96+97
NH2807,96+97
NH280070,97
NH280071,97
NH280072,97
NH280073,97
NH280074,97
NH280075,97
NH280076,97
NH280077,97
NH280078,97
NH280079,97
NH281070,97
NH281071,97
NH281072,97
NH281073,97
NH281074,97
NH281075,97
NH281076,97
NH281077,97
NH281078,97
NH281079,97
NH282070,97
NH282071,97
NH282072,97
NH282073,97
NH282074,97
NH282075,97
NH282076,97
NH282077,97
NH282078,97
NH282079,97
NH283070,97
NH283071,97
NH283072,97
NH283073,97
NH283074,97
NH283075,97
NH283076,97
NH283077,97
NH283078,97
NH283079,97
NH284070,97
NH284071,97
NH284072,97
NH284073,97
NH284074,97
NH284075,97
NH284076,97
NH284077,97
NH284078,97
NH284079,97
NH285070,97
NH285071,97
NH285072,97
NH285073,97
NH285074,97
NH285075,96+97
NH285076,96+97
NH285077,96+97
NH285078,96+97
NH285079,96+97
NH286070,97
NH286071,97
NH286072,96+97
NH286073,96+97
NH286074,96+97
NH286075,96+97
NH287070,96+97
NH287071,96+97
NH287072,96+97
NH2906,96+97
NH290060,97
NH290061,97
NH290062,97
NH290063,96+97
NH290064,96+97
NH291060,97
NH291061,97
NH291062,96+97
NH291063,96+97
NH292060,97
NH292061,96+97
NH292062,96+97
NH293060,96+97
NH293061,96+97
NH294060,96+97
NH20Z,96+97
NH2808,96+97
NH280080,97
NH280081,97
NH280082,97
NH280083,97
NH280084,97
NH280085,97
NH280086,96+97
NH281080,97
NH281081,97
NH281082,97
NH281083,97
NH281084,97
NH281085,96+97
NH281086,96+97
NH282080,97
NH282081,97
NH282082,97
NH282083,97
NH282084,97
NH282085,96+97
NH283080,97
NH283081,97
NH283082,97
NH283083,97
NH283084,97
NH283085,96+97
NH284080,97
NH284081,97
NH284082,97
NH284083,97
NH284084,96+97
NH284085,96+97
NH285080,96+97
NH285081,96+97
NH285082,96+97
NH285083,96+97
NH285084,96+97
NH30,96+97
NH30SW,96+97
NH30NW,96+97
NH30SE,96+97
NH30A,97
NH30B,97
NH30C,96+97
NH3004,96+97
NH300040,97
NH300041,97
NH300042,97
NH300043,97
NH300044,97
NH300045,97
NH300046,97
NH300047,97
NH300048,97
NH300049,97
NH301040,97
NH301041,97
NH301042,97
NH301043,97
NH301044,97
NH301045,97
NH301046,97
NH301047,97
NH301048,97
NH301049,97
NH302040,97
NH302041,97
NH302042,97
NH302043,97
NH302044,97
NH302045,97
NH302046,97
NH302047,97
NH302048,97
NH302049,96+97
NH303040,97
NH303041,97
NH303042,97
NH303043,97
NH303044,97
NH303045,97
NH303046,97
NH303047,97
NH303048,96+97
NH303049,96+97
NH304040,97
NH304041,97
NH304042,97
NH304043,97
NH304044,97
NH304045,97
NH304046,96+97
NH304047,96+97
NH304048,96+97
NH305040,97
NH305041,97
NH305042,97
NH305043,97
NH305044,96+97
NH305045,96+97
NH305046,96+97
NH306040,97
NH306041,97
NH306042,97
NH306043,97
NH306044,96+97
NH307040,97
NH307041,97
NH307042,97
NH307043,97
NH307044,96+97
NH308040,97
NH308041,97
NH308042,97
NH308043,97
NH308044,96+97
NH309040,97
NH309041,97
NH309042,97
NH309043,97
NH309044,96+97
NH3005,96+97
NH300050,97
NH300051,96+97
NH300052,96+97
NH300053,96+97
NH301050,96+97
NH301051,96+97
NH302050,96+97
NH3104,96+97
NH310040,97
NH310041,97
NH310042,97
NH310043,97
NH310044,96+97
NH311040,97
NH311041,97
NH311042,97
NH311043,97
NH311044,96+97
NH312040,97
NH312041,97
NH312042,97
NH312043,97
NH312044,96+97
NH313040,97
NH313041,97
NH313042,97
NH313043,97
NH313044,96+97
NH314040,97
NH314041,97
NH314042,97
NH314043,97
NH314044,96+97
NH315040,97
NH315041,97
NH315042,97
NH315043,96+97
NH315044,96+97
NH316040,97
NH316041,97
NH316042,97
NH316043,96+97
NH317040,97
NH317041,97
NH317042,97
NH317043,96+97
NH318040,97
NH318041,97
NH318042,97
NH318043,96+97
NH319040,97
NH319041,97
NH319042,96+97
NH319043,96+97
NH30F,97
NH30G,96+97
NH3202,97
NH3203,96+97
NH320030,97
NH320031,97
NH320032,97
NH320033,97
NH320034,97
NH320035,97
NH320036,97
NH320037,97
NH320038,97
NH320039,97
NH321030,97
NH321031,97
NH321032,97
NH321033,97
NH321034,97
NH321035,97
NH321036,97
NH321037,97
NH321038,97
NH321039,97
NH322030,97
NH322031,97
NH322032,97
NH322033,97
NH322034,97
NH322035,97
NH322036,97
NH322037,97
NH322038,97
NH322039,96+97
NH323030,97
NH323031,97
NH323032,97
NH323033,97
NH323034,97
NH323035,97
NH323036,97
NH323037,97
NH323038,96+97
NH323039,96+97
NH324030,97
NH324031,97
NH324032,97
NH324033,97
NH324034,97
NH324035,97
NH324036,97
NH324037,97
NH324038,96+97
NH325030,97
NH325031,97
NH325032,97
NH325033,97
NH325034,97
NH325035,97
NH325036,97
NH325037,96+97
NH325038,96+97
NH326030,97
NH326031,97
NH326032,97
NH326033,97
NH326034,97
NH326035,97
NH326036,97
NH326037,96+97
NH327030,97
NH327031,97
NH327032,97
NH327033,97
NH327034,97
NH327035,97
NH327036,97
NH327037,96+97
NH328030,97
NH328031,97
NH328032,97
NH328033,97
NH328034,97
NH328035,97
NH328036,97
NH328037,96+97
NH329030,97
NH329031,97
NH329032,97
NH329033,97
NH329034,97
NH329035,97
NH329036,97
NH329037,96+97
NH3302,97
NH3303,96+97
NH330030,97
NH330031,97
NH330032,97
NH330033,97
NH330034,97
NH330035,97
NH330036,97
NH330037,96+97
NH331030,97
NH331031,97
NH331032,97
NH331033,97
NH331034,97
NH331035,97
NH331036,96+97
NH331037,96+97
NH332030,97
NH332031,97
NH332032,97
NH332033,97
NH332034,97
NH332035,97
NH332036,96+97
NH333030,97
NH333031,97
NH333032,97
NH333033,97
NH333034,97
NH333035,97
NH333036,96+97
NH334030,97
NH334031,97
NH334032,97
NH334033,97
NH334034,97
NH334035,97
NH334036,96+97
NH335030,97
NH335031,97
NH335032,97
NH335033,97
NH335034,97
NH335035,97
NH335036,96+97
NH336030,97
NH336031,97
NH336032,97
NH336033,97
NH336034,97
NH336035,97
NH336036,96+97
NH337030,97
NH337031,97
NH337032,97
NH337033,97
NH337034,97
NH337035,96+97
NH337036,96+97
NH338030,97
NH338031,97
NH338032,97
NH338033,97
NH338034,97
NH338035,96+97
NH339030,97
NH339031,97
NH339032,97
NH339033,97
NH339034,96+97
NH339035,96+97
NH30H,96+97
NH3204,96+97
NH320040,97
NH320041,96+97
NH320042,96+97
NH321040,96+97
NH321041,96+97
NH322040,96+97
NH30K,97
NH30L,96+97
NH3402,97
NH3403,96+97
NH340030,97
NH340031,97
NH340032,97
NH340033,97
NH340034,96+97
NH340035,96+97
NH341030,97
NH341031,97
NH341032,97
NH341033,97
NH341034,97
NH341035,96+97
NH342030,97
NH342031,97
NH342032,97
NH342033,97
NH342034,97
NH342035,96+97
NH343030,97
NH343031,97
NH343032,97
NH343033,97
NH343034,97
NH343035,96+97
NH344030,97
NH344031,97
NH344032,97
NH344033,97
NH344034,97
NH344035,96+97
NH345030,97
NH345031,97
NH345032,97
NH345033,97
NH345034,97
NH345035,96+97
NH345036,96+97
NH346030,97
NH346031,97
NH346032,97
NH346033,97
NH346034,97
NH346035,97
NH346036,96+97
NH347030,97
NH347031,97
NH347032,97
NH347033,97
NH347034,97
NH347035,97
NH347036,96+97
NH348030,97
NH348031,97
NH348032,97
NH348033,97
NH348034,97
NH348035,97
NH348036,96+97
NH348037,96+97
NH349030,97
NH349031,97
NH349032,97
NH349033,97
NH349034,97
NH349035,97
NH349036,97
NH349037,96+97
NH3502,97
NH3503,96+97
NH350030,97
NH350031,97
NH350032,97
NH350033,97
NH350034,97
NH350035,97
NH350036,97
NH350037,96+97
NH351030,97
NH351031,97
NH351032,97
NH351033,97
NH351034,97
NH351035,97
NH351036,97
NH351037,96+97
NH352030,97
NH352031,97
NH352032,97
NH352033,97
NH352034,97
NH352035,97
NH352036,97
NH352037,96+97
NH353030,97
NH353031,97
NH353032,97
NH353033,97
NH353034,97
NH353035,97
NH353036,97
NH353037,96+97
NH354030,97
NH354031,97
NH354032,97
NH354033,97
NH354034,97
NH354035,97
NH354036,97
NH354037,96+97
NH355030,97
NH355031,97
NH355032,97
NH355033,97
NH355034,97
NH355035,97
NH355036,97
NH355037,96+97
NH356030,97
NH356031,97
NH356032,97
NH356033,97
NH356034,97
NH356035,97
NH356036,96+97
NH356037,96+97
NH357030,97
NH357031,97
NH357032,97
NH357033,97
NH357034,97
NH357035,97
NH357036,96+97
NH358030,97
NH358031,97
NH358032,97
NH358033,97
NH358034,97
NH358035,97
NH358036,96+97
NH359030,97
NH359031,97
NH359032,97
NH359033,97
NH359034,97
NH359035,96+97
NH359036,96+97
NH30Q,96+97
NH3600,96+97
NH360000,97
NH360001,97
NH360002,97
NH360003,97
NH360004,97
NH360005,97
NH360006,97
NH360007,97
NH360008,97
NH360009,97
NH361000,97
NH361001,97
NH361002,97
NH361003,97
NH361004,97
NH361005,97
NH361006,97
NH361007,97
NH361008,97
NH361009,96+97
NH362000,97
NH362001,97
NH362002,97
NH362003,97
NH362004,97
NH362005,97
NH362006,97
NH362007,97
NH362008,97
NH362009,96+97
NH363000,97
NH363001,97
NH363002,97
NH363003,97
NH363004,97
NH363005,97
NH363006,97
NH363007,97
NH363008,97
NH363009,96+97
NH364000,97
NH364001,97
NH364002,97
NH364003,97
NH364004,97
NH364005,97
NH364006,97
NH364007,97
NH364008,96+97
NH364009,96+97
NH365000,97
NH365001,97
NH365002,97
NH365003,97
NH365004,97
NH365005,97
NH365006,97
NH365007,97
NH365008,96+97
NH366000,97
NH366001,97
NH366002,97
NH366003,97
NH366004,97
NH366005,97
NH366006,97
NH366007,96+97
NH366008,96+97
NH367000,97
NH367001,97
NH367002,97
NH367003,97
NH367004,97
NH367005,97
NH367006,97
NH367007,96+97
NH368000,97
NH368001,97
NH368002,97
NH368003,97
NH368004,97
NH368005,97
NH368006,96+97
NH368007,96+97
NH369000,97
NH369001,97
NH369002,97
NH369003,97
NH369004,97
NH369005,97
NH369006,96+97
NH3601,96+97
NH360010,96+97
NH360011,96+97
NH360012,97
NH360013,97
NH360014,97
NH360015,97
NH360016,97
NH360017,97
NH360018,97
NH360019,97
NH361010,96+97
NH361011,96+97
NH361012,97
NH361013,97
NH361014,97
NH361015,97
NH361016,97
NH361017,97
NH361018,97
NH361019,97
NH362011,96+97
NH362012,96+97
NH362013,97
NH362014,97
NH362015,97
NH362016,97
NH362017,97
NH362018,97
NH362019,97
NH363012,96+97
NH363013,97
NH363014,97
NH363015,97
NH363016,97
NH363017,97
NH363018,97
NH363019,97
NH364012,96+97
NH364013,96+97
NH364014,97
NH364015,97
NH364016,97
NH364017,97
NH364018,97
NH364019,97
NH365013,96+97
NH365014,96+97
NH365015,97
NH365016,97
NH365017,97
NH365018,97
NH365019,97
NH366014,96+97
NH366015,96+97
NH366016,97
NH366017,97
NH366018,97
NH366019,97
NH367015,96+97
NH367016,96+97
NH367017,97
NH367018,97
NH367019,97
NH368016,96+97
NH368017,96+97
NH368018,97
NH368019,97
NH369017,96+97
NH369018,96+97
NH369019,96+97
NH3700,96+97
NH370000,97
NH370001,97
NH370002,97
NH370003,97
NH370004,97
NH370005,96+97
NH370006,96+97
NH371000,97
NH371001,97
NH371002,97
NH371003,97
NH371004,97
NH371005,96+97
NH372000,97
NH372001,97
NH372002,97
NH372003,97
NH372004,96+97
NH372005,96+97
NH373000,97
NH373001,97
NH373002,97
NH373003,96+97
NH373004,96+97
NH374000,96+97
NH374001,97
NH374002,97
NH374003,96+97
NH375000,96+97
NH375001,96+97
NH375002,96+97
NH375003,96+97
NH3701,96+97
NH370019,96+97
NH30R,96+97
NH3602,96+97
NH360020,97
NH360021,97
NH360022,97
NH360023,97
NH360024,97
NH360025,97
NH360026,97
NH360027,97
NH360028,97
NH360029,97
NH361020,97
NH361021,97
NH361022,97
NH361023,97
NH361024,97
NH361025,97
NH361026,97
NH361027,97
NH361028,97
NH361029,97
NH362020,97
NH362021,97
NH362022,97
NH362023,97
NH362024,97
NH362025,97
NH362026,97
NH362027,97
NH362028,97
NH362029,97
NH363020,97
NH363021,97
NH363022,97
NH363023,97
NH363024,97
NH363025,97
NH363026,97
NH363027,97
NH363028,97
NH363029,97
NH364020,97
NH364021,97
NH364022,97
NH364023,97
NH364024,97
NH364025,97
NH364026,97
NH364027,97
NH364028,97
NH364029,97
NH365020,97
NH365021,97
NH365022,97
NH365023,97
NH365024,97
NH365025,97
NH365026,97
NH365027,97
NH365028,97
NH365029,97
NH366020,97
NH366021,97
NH366022,97
NH366023,97
NH366024,97
NH366025,97
NH366026,97
NH366027,97
NH366028,97
NH366029,97
NH367020,97
NH367021,97
NH367022,97
NH367023,97
NH367024,97
NH367025,97
NH367026,97
NH367027,97
NH367028,97
NH367029,97
NH368020,97
NH368021,97
NH368022,97
NH368023,97
NH368024,97
NH368025,97
NH368026,97
NH368027,97
NH368028,97
NH368029,97
NH369020,97
NH369021,97
NH369022,97
NH369023,97
NH369024,97
NH369025,97
NH369026,97
NH369027,97
NH369028,97
NH369029,96+97
NH3603,96+97
NH360030,97
NH360031,97
NH360032,97
NH360033,97
NH360034,97
NH360035,96+97
NH361030,97
NH361031,97
NH361032,97
NH361033,97
NH361034,96+97
NH361035,96+97
NH362030,97
NH362031,97
NH362032,97
NH362033,96+97
NH362034,96+97
NH363030,97
NH363031,97
NH363032,97
NH363033,96+97
NH364030,97
NH364031,97
NH364032,96+97
NH364033,96+97
NH365030,97
NH365031,97
NH365032,96+97
NH366030,97
NH366031,96+97
NH366032,96+97
NH367030,97
NH367031,96+97
NH368030,96+97
NH368031,96+97
NH369030,96+97
NH3702,96+97
NH370020,96+97
NH370021,96+97
NH370022,96+97
NH370023,97
NH370024,97
NH370025,97
NH370026,97
NH370027,97
NH370028,96+97
NH370029,96+97
NH371022,96+97
NH371023,96+97
NH371024,96+97
NH371025,96+97
NH371026,96+97
NH371027,96+97
NH371028,96+97
NN,0+86+87+88+89+92+94+96+97+98+99
NN05,0+97+98
NN05NW,0+97+98
NN05NE,0+97+98
NN05P,0+97+98
NN0459,0+97+98
NN049599,0+97
NN0559,0+97+98
NN050598,0+97
NN050599,0+97
NN051598,0+97
NN051599,97
NN052598,0+97
NN052599,97
NN053597,0+97
NN053598,0+97
NN053599,97
NN054597,0+97
NN054598,0+97
NN054599,97
NN055597,0+97
NN055598,0+97
NN055599,0+97
NN056599,0+97
NN057599,0+97
NN058599,0+97
NN059599,0+97
NN05U,0+97+98
NN0659,0+97+98
NN060598,0+97
NN060599,0+97
NN061598,0+97
NN061599,0+97
NN062594,0+97
NN062595,0+97
NN062596,0+97
NN062597,0+97
NN062598,0+97
NN062599,97
NN063592,0+97
NN063593,0+97
NN063594,0+97
NN063595,97
NN063596,97
NN063597,97
NN063598,97
NN063599,97
NN064592,0+97
NN064593,0+97
NN064594,97
NN064595,97
NN064596,97
NN064597,97
NN064598,97
NN064599,97
NN065592,0+97
NN065593,0+97
NN065594,0+97
NN065595,97
NN065596,97
NN065597,97
NN065598,97
NN065599,97
NN066594,0+97
NN066595,0+97
