SD,0+58+59+60+63+64+65+69+70
NY340160,69
NY340161,69
NY340162,69
NY340163,69
NY340164,69
NY340165,69
NY340166,69
NY340167,69
NY340168,69
NY340169,69+70
NY341160,69
NY341161,69
NY341162,69
NY341163,69
NY341164,69
NY341165,69
NY341166,69
NY341167,69
NY341168,69
NY341169,69
NY342160,69
NY342161,69
NY342162,69
NY342163,69
NY342164,69
NY342165,69
NY342166,69
NY342167,69
NY342168,69
NY342169,69
NY343160,69
NY343161,69
NY343162,69
NY343163,69
NY343164,69
NY343165,69
NY343166,69
NY343167,69
NY343168,69
NY343169,69
NY344160,69
NY344161,69
NY344162,69
NY344163,69
NY344164,69
NY344165,69
NY344166,69
NY344167,69
NY344168,69
NY344169,69
NY345160,69
NY345161,69
NY345162,69
NY345163,69
NY345164,69
NY345165,69
NY345166,69
NY345167,69
NY345168,69
NY345169,69
NY346160,69
NY346161,69
NY346162,69
NY346163,69
NY346164,69
NY346165,69
NY346166,69
NY346167,69
NY346168,69
NY346169,69
NY347160,69
NY347161,69
NY347162,69
NY347163,69
NY347164,69
NY347165,69
NY347166,69
NY347167,69
NY347168,69
NY347169,69
NY348160,69
NY348161,69
NY348162,69
NY348163,69
NY348164,69
NY348165,69
NY348166,69
NY348167,69
NY348168,69
NY348169,69
NY349160,69
NY349161,69
NY349162,69
NY349163,69
NY349164,69
NY349165,69
NY349166,69
NY349167,69
NY349168,69
NY349169,69
NY3417,69+70
NY340170,69+70
NY340171,69+70
NY341170,69
NY341171,69+70
NY341172,69+70
NY341177,69+70
NY341178,69+70
NY341179,69+70
NY342170,69
NY342171,69
NY342172,69+70
NY342173,69+70
NY342175,69+70
NY342176,69+70
NY342177,69+70
NY342178,69
NY342179,69+70
NY343170,69
NY343171,69
NY343172,69
NY343173,69+70
NY343174,69+70
NY343175,69+70
NY343176,69
NY343177,69
NY343178,69
NY343179,69
NY344170,69
NY344171,69
NY344172,69
NY344173,69
NY344174,69
NY344175,69
NY344176,69
NY344177,69
NY344178,69
NY344179,69
NY345170,69
NY345171,69
NY345172,69
NY345173,69
NY345174,69
NY345175,69
NY345176,69
NY345177,69
NY345178,69
NY345179,69
NY346170,69
NY346171,69
NY346172,69
NY346173,69
NY346174,69
NY346175,69
NY346176,69
NY346177,69
NY346178,69
NY346179,69
NY347170,69
NY347171,69
NY347172,69
NY347173,69
NY347174,69
NY347175,69
NY347176,69
NY347177,69
NY347178,69
NY347179,69
NY348170,69
NY348171,69
NY348172,69
NY348173,69
NY348174,69
NY348175,69
NY348176,69
NY348177,69
NY348178,69
NY348179,69
NY349170,69
NY349171,69
NY349172,69
NY349173,69
NY349174,69
NY349175,69
NY349176,69
NY349177,69
NY349178,69
NY349179,69
NY3516,69
NY3517,69
NY31P,69+70
NY3418,69+70
NY341182,69+70
NY341183,69+70
NY341184,69+70
NY341185,69+70
NY341186,69+70
NY341187,69+70
NY342180,69+70
NY342181,69+70
NY342182,69+70
NY342183,69
NY342184,69
NY342185,69
NY342186,69
NY342187,69+70
NY342188,69+70
NY343180,69
NY343181,69
NY343182,69
NY343183,69
NY343184,69
NY343185,69
NY343186,69
NY343187,69
NY343188,69+70
NY343189,69+70
NY344180,69
NY344181,69
NY344182,69
NY344183,69
NY344184,69
NY344185,69
NY344186,69
NY344187,69+70
NY344188,69+70
NY345180,69
NY345181,69
NY345182,69
NY345183,69
NY345184,69
NY345185,69
NY345186,69
NY345187,69+70
NY346180,69
NY346181,69
NY346182,69
NY346183,69
NY346184,69
NY346185,69
NY346186,69
NY346187,69+70
NY347180,69
NY347181,69
NY347182,69
NY347183,69
NY347184,69
NY347185,69
NY347186,69
NY347187,69+70
NY348180,69
NY348181,69
NY348182,69
NY348183,69
NY348184,69
NY348185,69
NY348186,69
NY348187,69+70
NY349180,69
NY349181,69
NY349182,69
NY349183,69
NY349184,69
NY349185,69
NY349186,69
NY349187,69+70
NY3518,69+70
NY350180,69
NY350181,69
NY350182,69
NY350183,69
NY350184,69
NY350185,69
NY350186,69
NY350187,69+70
NY351180,69
NY351181,69
NY351182,69
NY351183,69
NY351184,69
NY351185,69
NY351186,69
NY351187,69+70
NY352180,69
NY352181,69
NY352182,69
NY352183,69
NY352184,69
NY352185,69
NY352186,69
NY352187,69+70
NY353180,69
NY353181,69
NY353182,69
NY353183,69
NY353184,69
NY353185,69
NY353186,69
NY353187,69+70
NY354180,69
NY354181,69
NY354182,69
NY354183,69
NY354184,69
NY354185,69
NY354186,69
NY354187,69+70
NY355180,69
NY355181,69
NY355182,69
NY355183,69
NY355184,69
NY355185,69
NY355186,69
NY355187,69+70
NY355188,69+70
NY356180,69
NY356181,69
NY356182,69
NY356183,69
NY356184,69
NY356185,69
NY356186,69
NY356187,69
NY356188,69+70
NY357180,69
NY357181,69
NY357182,69
NY357183,69
NY357184,69
NY357185,69
NY357186,69
NY357187,69
NY357188,69+70
NY358180,69
NY358181,69
NY358182,69
NY358183,69
NY358184,69
NY358185,69
NY358186,69
NY358187,69
NY358188,69+70
NY359180,69
NY359181,69
NY359182,69
NY359183,69
NY359184,69
NY359185,69
NY359186,69
NY359187,69
NY359188,69+70
NY31Q,69
NY31R,69
NY31S,69
NY31T,69
NY31U,69+70
NY3618,69+70
NY360180,69
NY360181,69
NY360182,69
NY360183,69
NY360184,69
NY360185,69
NY360186,69
NY360187,69
NY360188,69+70
NY360189,69+70
NY361180,69
NY361181,69
NY361182,69
NY361183,69
NY361184,69
NY361185,69
NY361186,69
NY361187,69
NY361188,69
NY361189,69+70
NY362180,69
NY362181,69
NY362182,69
NY362183,69
NY362184,69
NY362185,69
NY362186,69
NY362187,69
NY362188,69
NY362189,69+70
NY363180,69
NY363181,69
NY363182,69
NY363183,69
NY363184,69
NY363185,69
NY363186,69
NY363187,69
NY363188,69+70
NY363189,69+70
NY364180,69
NY364181,69
NY364182,69
NY364183,69
NY364184,69
NY364185,69
NY364186,69
NY364187,69+70
NY364188,69+70
NY365180,69
NY365181,69
NY365182,69
NY365183,69
NY365184,69
NY365185,69
NY365186,69
NY365187,69+70
NY366180,69
NY366181,69
NY366182,69
NY366183,69
NY366184,69
NY366185,69
NY366186,69
NY366187,69+70
NY367180,69
NY367181,69
NY367182,69
NY367183,69
NY367184,69
NY367185,69
NY367186,69
NY367187,69+70
NY368180,69
NY368181,69
NY368182,69
NY368183,69
NY368184,69
NY368185,69
NY368186,69
NY368187,69+70
NY369180,69
NY369181,69
NY369182,69
NY369183,69
NY369184,69
NY369185,69
NY369186,69
NY369187,69+70
NY3718,69+70
NY370180,69
NY370181,69
NY370182,69
NY370183,69
NY370184,69
NY370185,69
NY370186,69
NY370187,69+70
NY371180,69
NY371181,69
NY371182,69
NY371183,69
NY371184,69
NY371185,69
NY371186,69
NY371187,69+70
NY372180,69
NY372181,69
NY372182,69
NY372183,69
NY372184,69
NY372185,69
NY372186,69
NY372187,69+70
NY373180,69
NY373181,69
NY373182,69
NY373183,69
NY373184,69
NY373185,69
NY373186,69
NY373187,69+70
NY374180,69
NY374181,69
NY374182,69
NY374183,69
NY374184,69
NY374185,69
NY374186,69
NY374187,69+70
NY375180,69
NY375181,69
NY375182,69
NY375183,69
NY375184,69
NY375185,69
NY375186,69+70
NY375187,69+70
NY376180,69
NY376181,69
NY376182,69
NY376183,69
NY376184,69
NY376185,69
NY376186,69+70
NY377180,69
NY377181,69
NY377182,69
NY377183,69
NY377184,69
NY377185,69
NY377186,69+70
NY378180,69
NY378181,69
NY378182,69
NY378183,69
NY378184,69
NY378185,69
NY378186,69+70
NY379180,69
NY379181,69
NY379182,69
NY379183,69
NY379184,69
NY379185,69
NY379186,69+70
NY31V,69
NY31W,69
NY31X,69
NY31Y,69
NY31Z,69+70
NY3818,69+70
NY380180,69
NY380181,69
NY380182,69
NY380183,69
NY380184,69
NY380185,69
NY380186,69+70
NY381180,69
NY381181,69
NY381182,69
NY381183,69
NY381184,69
NY381185,69
NY381186,69+70
NY382180,69
NY382181,69
NY382182,69
NY382183,69
NY382184,69
NY382185,69
NY382186,69+70
NY383180,69
NY383181,69
NY383182,69
NY383183,69
NY383184,69
NY383185,69
NY383186,69+70
NY383187,69+70
NY384180,69
NY384181,69
NY384182,69
NY384183,69
NY384184,69
NY384185,69
NY384186,69
NY384187,69+70
NY385180,69
NY385181,69
NY385182,69
NY385183,69
NY385184,69
NY385185,69
NY385186,69
NY385187,69+70
NY386180,69
NY386181,69
NY386182,69
NY386183,69
NY386184,69
NY386185,69
NY386186,69
NY386187,69+70
NY387180,69
NY387181,69
NY387182,69
NY387183,69
NY387184,69
NY387185,69
NY387186,69
NY387187,69+70
NY387188,69+70
NY388180,69
NY388181,69
NY388182,69
NY388183,69
NY388184,69
NY388185,69
NY388186,69
NY388187,69+70
NY389180,69
NY389181,69
NY389182,69
NY389183,69
NY389184,69
NY389185,69
NY389186,69
NY389187,69+70
NY3918,69+70
NY390180,69
NY390181,69
NY390182,69
NY390183,69
NY390184,69
NY390185,69
NY390186,69
NY390187,69+70
NY391180,69
NY391181,69
NY391182,69
NY391183,69
NY391184,69
NY391185,69
NY391186,69
NY391187,69+70
NY392180,69
NY392181,69
NY392182,69
NY392183,69
NY392184,69
NY392185,69
NY392186,69
NY392187,69+70
NY393180,69
NY393181,69
NY393182,69
NY393183,69
NY393184,69
NY393185,69
NY393186,69
NY393187,69+70
NY393188,69+70
NY394180,69
NY394181,69
NY394182,69
NY394183,69
NY394184,69
NY394185,69
NY394186,69
NY394187,69
NY394188,69+70
NY395180,69
NY395181,69
NY395182,69
NY395183,69
NY395184,69
NY395185,69
NY395186,69
NY395187,69
NY395188,69+70
NY395189,69+70
NY396180,69
NY396181,69
NY396182,69
NY396183,69
NY396184,69
NY396185,69
NY396186,69
NY396187,69
NY396188,69
NY396189,69+70
NY397180,69
NY397181,69
NY397182,69
NY397183,69
NY397184,69
NY397185,69
NY397186,69
NY397187,69
NY397188,69
NY397189,69
NY398180,69
NY398181,69
NY398182,69
NY398183,69
NY398184,69
NY398185,69
NY398186,69
NY398187,69
NY398188,69
NY398189,69
NY399180,69
NY399181,69
NY399182,69
NY399183,69
NY399184,69
NY399185,69
NY399186,69
NY399187,69
NY399188,69
NY399189,69
NY3919,69+70
NY396190,69+70
NY397190,69+70
NY398190,69+70
NY398191,69+70
NY399190,69
NY399191,69+70
NY399192,69+70
NY40,69
NY41,69+70
NY41SW,69
NY41NW,69+70
NY41SE,69
NY41NE,69
NY41A,69
NY41B,69
NY41C,69
NY41D,69
NY41E,69+70
NY4018,69
NY4019,69+70
NY400190,69
NY400191,69
NY400192,69+70
NY400193,69+70
NY401190,69
NY401191,69
NY401192,69
NY401193,69+70
NY402190,69
NY402191,69
NY402192,69
NY402193,69+70
NY403190,69
NY403191,69
NY403192,69
NY403193,69+70
NY403194,69+70
NY404190,69
NY404191,69
NY404192,69
NY404193,69
NY404194,69+70
NY404195,69+70
NY405190,69
NY405191,69
NY405192,69
NY405193,69
NY405194,69
NY405195,69+70
NY405196,69+70
NY406190,69
NY406191,69
NY406192,69
NY406193,69
NY406194,69
NY406195,69
NY406196,69+70
NY406197,69+70
NY407190,69
NY407191,69
NY407192,69
NY407193,69
NY407194,69
NY407195,69
NY407196,69
NY407197,69+70
NY407198,69+70
NY408190,69
NY408191,69
NY408192,69
NY408193,69
NY408194,69
NY408195,69
NY408196,69
NY408197,69
NY408198,69+70
NY409190,69
NY409191,69
NY409192,69
NY409193,69
NY409194,69
NY409195,69
NY409196,69
NY409197,69
NY409198,69+70
NY4118,69
NY4119,69+70
NY410190,69
NY410191,69
NY410192,69
NY410193,69
NY410194,69
NY410195,69
NY410196,69
NY410197,69
NY410198,69+70
NY410199,69+70
NY411190,69
NY411191,69
NY411192,69
NY411193,69
NY411194,69
NY411195,69
NY411196,69
NY411197,69
NY411198,69+70
NY411199,69+70
NY412190,69
NY412191,69
NY412192,69
NY412193,69
NY412194,69
NY412195,69
NY412196,69
NY412197,69
NY412198,69+70
NY413190,69
NY413191,69
NY413192,69
NY413193,69
NY413194,69
NY413195,69
NY413196,69
NY413197,69
NY413198,69+70
NY413199,69+70
NY414190,69
NY414191,69
NY414192,69
NY414193,69
NY414194,69
NY414195,69
NY414196,69
NY414197,69
NY414198,69
NY414199,69+70
NY415190,69
NY415191,69
NY415192,69
NY415193,69
NY415194,69
NY415195,69
NY415196,69
NY415197,69
NY415198,69
NY415199,69+70
NY416190,69
NY416191,69
NY416192,69
NY416193,69
NY416194,69
NY416195,69
NY416196,69
NY416197,69
NY416198,69
NY416199,69
NY417190,69
NY417191,69
NY417192,69
NY417193,69
NY417194,69
NY417195,69
NY417196,69
NY417197,69
NY417198,69
NY417199,69
NY418190,69
NY418191,69
NY418192,69
NY418193,69
NY418194,69
NY418195,69
NY418196,69
NY418197,69
NY418198,69
NY418199,69
NY419190,69
NY419191,69
NY419192,69
NY419193,69
NY419194,69
NY419195,69
NY419196,69
NY419197,69
NY419198,69
NY419199,69
NY41F,69
NY41G,69
NY41H,69
NY41I,69
NY41J,69
NY41K,69
NY41L,69
NY41M,69
NY41N,69
NY41P,69
NY41Q,69
NY41R,69
NY41S,69
NY41T,69
NY41U,69
NY41V,69
NY41W,69
NY41X,69
NY41Y,69
NY41Z,69
NY42,69+70
NY42SW,69+70
NY42SE,69+70
NY42NE,69+70
NY42A,69+70
NY4120,69+70
NY415200,69+70
NY416200,69+70
NY417200,69+70
NY418200,69+70
NY419200,69+70
NY419201,69+70
NY42F,69+70
NY4220,69+70
NY420200,69
NY420201,69+70
NY421200,69
NY421201,69+70
NY421202,69+70
NY422200,69
NY422201,69
NY422202,69+70
NY423200,69
NY423201,69
NY423202,69+70
NY423203,69+70
NY424200,69
NY424201,69
NY424202,69
NY424203,69+70
NY425200,69
NY425201,69
NY425202,69
NY425203,69+70
NY426200,69
NY426201,69
NY426202,69
NY426203,69+70
NY426204,69+70
NY427200,69
NY427201,69
NY427202,69
NY427203,69
NY427204,69+70
NY428200,69
NY428201,69
NY428202,69
NY428203,69
NY428204,69+70
NY429200,69
NY429201,69
NY429202,69
NY429203,69
NY429204,69+70
NY429205,69+70
NY4320,69+70
NY430200,69
NY430201,69
NY430202,69
NY430203,69
NY430204,69
NY430205,69+70
NY431200,69
NY431201,69
NY431202,69
NY431203,69
NY431204,69
NY431205,69+70
NY431206,69+70
NY432200,69
NY432201,69
NY432202,69
NY432203,69
NY432204,69
NY432205,69
NY432206,69+70
NY432207,69+70
NY433200,69
NY433201,69
NY433202,69
NY433203,69
NY433204,69
NY433205,69
NY433206,69
NY433207,69+70
NY434200,69
NY434201,69
NY434202,69
NY434203,69
NY434204,69
NY434205,69
NY434206,69
NY434207,69+70
NY435200,69
NY435201,69
NY435202,69
NY435203,69
NY435204,69
NY435205,69
NY435206,69
NY435207,69+70
NY436200,69
NY436201,69
NY436202,69
NY436203,69
NY436204,69
NY436205,69
NY436206,69+70
NY436207,69+70
NY437200,69
NY437201,69
NY437202,69
NY437203,69
NY437204,69
NY437205,69
NY437206,69+70
NY438200,69
NY438201,69
NY438202,69
NY438203,69
NY438204,69
NY438205,69+70
NY438206,69+70
NY439200,69
NY439201,69
NY439202,69
NY439203,69
NY439204,69
NY439205,69+70
NY42K,69+70
NY4420,69+70
NY440200,69
NY440201,69
NY440202,69
NY440203,69
NY440204,69
NY440205,69+70
NY441200,69
NY441201,69
NY441202,69
NY441203,69
NY441204,69+70
NY441205,69+70
NY442200,69
NY442201,69
NY442202,69
NY442203,69
NY442204,69+70
NY442205,69+70
NY442206,69+70
NY443200,69
NY443201,69
NY443202,69
NY443203,69
NY443204,69
NY443205,69
NY443206,69+70
NY443207,69+70
NY444200,69
NY444201,69
NY444202,69
NY444203,69
NY444204,69
NY444205,69
NY444206,69
NY444207,69+70
NY444208,69+70
NY445200,69
NY445201,69
NY445202,69
NY445203,69
NY445204,69
NY445205,69
NY445206,69
NY445207,69
NY445208,69+70
NY445209,69+70
NY446200,69
NY446201,69
NY446202,69
NY446203,69
NY446204,69
NY446205,69
NY446206,69
NY446207,69
NY446208,69
NY446209,69
NY447200,69
NY447201,69
NY447202,69
NY447203,69
NY447204,69
NY447205,69
NY447206,69
NY447207,69
NY447208,69
NY447209,69
NY448200,69
NY448201,69
NY448202,69
NY448203,69
NY448204,69
NY448205,69
NY448206,69
NY448207,69
NY448208,69
NY448209,69
NY449200,69
NY449201,69
NY449202,69
NY449203,69
NY449204,69
NY449205,69
NY449206,69
NY449207,69
NY449208,69
NY449209,69
NY4421,69+70
NY445210,69+70
NY445211,69+70
NY446210,69
NY446211,69+70
NY446212,69+70
NY446213,69+70
NY447210,69
NY447211,69
NY447212,69
NY447213,69+70
NY447214,69+70
NY448210,69
NY448211,69
NY448212,69
NY448213,69
NY448214,69+70
NY448215,69+70
NY448216,69+70
NY449210,69
NY449211,69
NY449212,69
NY449213,69
NY449214,69
NY449215,69
NY449216,69+70
NY449217,69+70
NY4520,69
NY4521,69+70
NY450210,69
NY450211,69
NY450212,69
NY450213,69
NY450214,69
NY450215,69
NY450216,69
NY450217,69+70
NY450218,69+70
NY451210,69
NY451211,69
NY451212,69
NY451213,69
NY451214,69
NY451215,69
NY451216,69
NY451217,69
NY451218,69+70
NY451219,69+70
NY452210,69
NY452211,69
NY452212,69
NY452213,69
NY452214,69
NY452215,69
NY452216,69
NY452217,69
NY452218,69
NY452219,69
NY453210,69
NY453211,69
NY453212,69
NY453213,69
NY453214,69
NY453215,69
NY453216,69
NY453217,69
NY453218,69
NY453219,69
NY454210,69
NY454211,69
NY454212,69
NY454213,69
NY454214,69
NY454215,69
NY454216,69
NY454217,69
NY454218,69
NY454219,69
NY455210,69
NY455211,69
NY455212,69
NY455213,69
NY455214,69
NY455215,69
NY455216,69
NY455217,69
NY455218,69
NY455219,69
NY456210,69
NY456211,69
NY456212,69
NY456213,69
NY456214,69
NY456215,69
NY456216,69
NY456217,69
NY456218,69
NY456219,69
NY457210,69
NY457211,69
NY457212,69
NY457213,69
NY457214,69
NY457215,69
NY457216,69
NY457217,69
NY457218,69
NY457219,69
NY458210,69
NY458211,69
NY458212,69
NY458213,69
NY458214,69
NY458215,69
NY458216,69
NY458217,69
NY458218,69
NY458219,69
NY459210,69
NY459211,69
NY459212,69
NY459213,69
NY459214,69
NY459215,69
NY459216,69
NY459217,69
NY459218,69
NY459219,69
NY42L,69+70
NY4522,69+70
NY450220,69+70
NY450221,69+70
NY451220,69+70
NY451221,69+70
NY451222,69+70
NY451223,69+70
NY452220,69
NY452221,69
NY452222,69
NY452223,69+70
NY452224,69+70
NY453220,69
NY453221,69
NY453222,69
NY453223,69
NY453224,69+70
NY453225,69+70
NY453226,69+70
NY454220,69
NY454221,69
NY454222,69
NY454223,69
NY454224,69
NY454225,69
NY454226,69+70
NY454227,69+70
NY454228,69+70
NY455220,69
NY455221,69
NY455222,69
NY455223,69
NY455224,69
NY455225,69
NY455226,69
NY455227,69
NY455228,69+70
NY455229,69+70
NY456220,69
NY456221,69
NY456222,69
NY456223,69
NY456224,69
NY456225,69
NY456226,69
NY456227,69
NY456228,69
NY456229,69+70
NY457220,69
NY457221,69
NY457222,69
NY457223,69
NY457224,69
NY457225,69
NY457226,69
NY457227,69
NY457228,69
NY457229,69
NY458220,69
NY458221,69
NY458222,69
NY458223,69
NY458224,69
NY458225,69
NY458226,69
NY458227,69
NY458228,69
NY458229,69
NY459220,69
NY459221,69
NY459222,69
NY459223,69
NY459224,69
NY459225,69
NY459226,69
NY459227,69
NY459228,69
NY459229,69
NY4523,69+70
NY456230,69+70
NY457230,69+70
NY457231,69+70
NY458230,69
NY458231,69+70
NY458232,69+70
NY459230,69
NY459231,69
NY459232,69+70
NY459233,69+70
NY42Q,69
NY42R,69+70
NY4622,69
NY4623,69+70
NY460230,69
NY460231,69
NY460232,69
NY460233,69+70
NY460234,69+70
NY460235,69+70
NY461230,69
NY461231,69
NY461232,69
NY461233,69
NY461234,69
NY461235,69+70
NY461236,69+70
NY462230,69
NY462231,69
NY462232,69
NY462233,69
NY462234,69
NY462235,69
NY462236,69+70
NY462237,69+70
NY463230,69
NY463231,69
NY463232,69
NY463233,69
NY463234,69
NY463235,69
NY463236,69
NY463237,69+70
NY463238,69+70
NY463239,69+70
NY464230,69
NY464231,69
NY464232,69
NY464233,69
NY464234,69
NY464235,69
NY464236,69
NY464237,69
NY464238,69
NY464239,69+70
NY465230,69
NY465231,69
NY465232,69
NY465233,69
NY465234,69
NY465235,69
NY465236,69
NY465237,69
NY465238,69
NY465239,69
NY466230,69
NY466231,69
NY466232,69
NY466233,69
NY466234,69
NY466235,69
NY466236,69
NY466237,69
NY466238,69
NY466239,69
NY467230,69
NY467231,69
NY467232,69
NY467233,69
NY467234,69
NY467235,69
NY467236,69
NY467237,69
NY467238,69
NY467239,69
NY468230,69
NY468231,69
NY468232,69
NY468233,69
NY468234,69
NY468235,69
NY468236,69
NY468237,69
NY468238,69
NY468239,69
NY469230,69
NY469231,69
NY469232,69
NY469233,69
NY469234,69
NY469235,69
NY469236,69
NY469237,69
NY469238,69
NY469239,69
NY4722,69
NY4723,69
NY42S,69+70
NY4624,69+70
NY464240,69+70
NY465240,69+70
NY466240,69+70
NY466241,69+70
NY467240,69
NY467241,69+70
NY467242,69+70
NY468240,69
NY468241,69
NY468242,69+70
NY468243,69+70
NY469240,69
NY469241,69
NY469242,69
NY469243,69+70
NY469244,69+70
NY4724,69+70
NY470240,69
NY470241,69
NY470242,69
NY470243,69
NY470244,69+70
NY470245,69+70
NY470246,69+70
NY470247,69+70
NY471240,69
NY471241,69
NY471242,69
NY471243,69
NY471244,69
NY471245,69
NY471246,69
NY471247,69+70
NY471248,69+70
NY471249,69+70
NY472240,69
NY472241,69
NY472242,69
NY472243,69
NY472244,69
NY472245,69
NY472246,69
NY472247,69
NY472248,69
NY472249,69+70
NY473240,69
NY473241,69
NY473242,69
NY473243,69
NY473244,69
NY473245,69
NY473246,69
NY473247,69
NY473248,69
NY473249,69
NY474240,69
NY474241,69
NY474242,69
NY474243,69
NY474244,69
NY474245,69
NY474246,69
NY474247,69
NY474248,69
NY474249,69
NY475240,69
NY475241,69
NY475242,69
NY475243,69
NY475244,69
NY475245,69
NY475246,69
NY475247,69
NY475248,69
NY475249,69
NY476240,69
NY476241,69
NY476242,69
NY476243,69
NY476244,69
NY476245,69
NY476246,69
NY476247,69
NY476248,69
NY476249,69
NY477240,69
NY477241,69
NY477242,69
NY477243,69
NY477244,69
NY477245,69
NY477246,69
NY477247,69
NY477248,69
NY477249,69
NY478240,69
NY478241,69
NY478242,69
NY478243,69
NY478244,69
NY478245,69
NY478246,69
NY478247,69
NY478248,69
NY478249,69
NY479240,69
NY479241,69
NY479242,69
NY479243,69
NY479244,69
NY479245,69
NY479246,69
NY479247,69
NY479248,69
NY479249,69
NY4725,69+70
NY472250,69+70
NY472251,69+70
NY472252,69+70
NY472253,69+70
NY472254,69+70
NY473250,69
NY473251,69
NY473252,69
NY473253,69
NY473254,69+70
NY473255,69+70
NY474250,69
NY474251,69
NY474252,69
NY474253,69
NY474254,69
NY474255,69+70
NY474256,69+70
NY474257,69+70
NY475250,69
NY475251,69
NY475252,69
NY475253,69
NY475254,69
NY475255,69
NY475256,69
NY475257,69+70
NY475258,69+70
NY476250,69
NY476251,69
NY476252,69
NY476253,69
NY476254,69
NY476255,69
NY476256,69
NY476257,69
NY476258,69+70
NY476259,69+70
NY477250,69
NY477251,69
NY477252,69
NY477253,69
NY477254,69
NY477255,69
NY477256,69
NY477257,69
NY477258,69
NY477259,69
NY478250,69
NY478251,69
NY478252,69
NY478253,69
NY478254,69
NY478255,69
NY478256,69
NY478257,69
NY478258,69
NY478259,69
NY479250,69
NY479251,69
NY479252,69
NY479253,69
NY479254,69
NY479255,69
NY479256,69
NY479257,69
NY479258,69
NY479259,69
NY42T,69+70
NY4726,69+70
NY476260,69+70
NY476261,69+70
NY477260,69
NY477261,69+70
NY477262,69+70
NY477263,69+70
NY477264,69+70
NY477265,69+70
NY477266,69+70
NY478260,69
NY478261,69
NY478262,69
NY478263,69+70
NY478264,69+70
NY478265,69
NY478266,69+70
NY479260,69
NY479261,69
NY479262,69
NY479263,69
NY479264,69
NY479265,69
NY479266,69+70
NY479267,69+70
NY42V,69
NY42W,69
NY42X,69
NY42Y,69+70
NY4826,69+70
NY480260,69
NY480261,69
NY480262,69
NY480263,69
NY480264,69
NY480265,69
NY480266,69
NY480267,69+70
NY481260,69
NY481261,69
NY481262,69
NY481263,69
NY481264,69
NY481265,69
NY481266,69
NY481267,69+70
NY481268,69+70
NY481269,69+70
NY482260,69
NY482261,69
NY482262,69
NY482263,69
NY482264,69
NY482265,69
NY482266,69
NY482267,69
NY482268,69
NY482269,69+70
NY483260,69
NY483261,69
NY483262,69
NY483263,69
NY483264,69
NY483265,69
NY483266,69
NY483267,69
NY483268,69
NY483269,69
NY484260,69
NY484261,69
NY484262,69
NY484263,69
NY484264,69
NY484265,69
NY484266,69
NY484267,69
NY484268,69
NY484269,69
NY485260,69
NY485261,69
NY485262,69
NY485263,69
NY485264,69
NY485265,69
NY485266,69
NY485267,69
NY485268,69
NY485269,69
NY486260,69
NY486261,69
NY486262,69
NY486263,69
NY486264,69
NY486265,69
NY486266,69
NY486267,69
NY486268,69
NY486269,69
NY487260,69
NY487261,69
NY487262,69
NY487263,69
NY487264,69
NY487265,69
NY487266,69
NY487267,69
NY487268,69
NY487269,69
NY488260,69
NY488261,69
NY488262,69
NY488263,69
NY488264,69
NY488265,69
NY488266,69
NY488267,69
NY488268,69
NY488269,69
NY489260,69
NY489261,69
NY489262,69
NY489263,69
NY489264,69
NY489265,69
NY489266,69
NY489267,69
NY489268,69
NY489269,69
NY4827,69+70
NY482270,69+70
NY483270,69+70
NY483271,69+70
NY484270,69
NY484271,69+70
NY485270,69
NY485271,69+70
NY486270,69
NY486271,69+70
NY487270,69
NY487271,69+70
NY488270,69
NY488271,69+70
NY489270,69
NY489271,69+70
NY489272,69+70
NY4926,69
NY4927,69+70
NY490270,69
NY490271,69
NY490272,69+70
NY490273,69+70
NY490274,69+70
NY491270,69
NY491271,69
NY491272,69
NY491273,69
NY491274,69+70
NY491275,69+70
NY492270,69
NY492271,69
NY492272,69
NY492273,69
NY492274,69
NY492275,69+70
NY493270,69
NY493271,69
NY493272,69
NY493273,69
NY493274,69
NY493275,69+70
NY494270,69
NY494271,69
NY494272,69
NY494273,69
NY494274,69
NY494275,69+70
NY494276,69+70
NY495270,69
NY495271,69
NY495272,69
NY495273,69
NY495274,69
NY495275,69
NY495276,69+70
NY495277,69+70
NY496270,69
NY496271,69
NY496272,69
NY496273,69
NY496274,69
NY496275,69
NY496276,69
NY496277,69+70
NY496278,69+70
NY497270,69
NY497271,69
NY497272,69
NY497273,69
NY497274,69
NY497275,69
NY497276,69
NY497277,69+70
NY497278,69+70
NY498270,69
NY498271,69
NY498272,69
NY498273,69
NY498274,69
NY498275,69
NY498276,69+70
NY498277,69+70
NY499270,69
NY499271,69
NY499272,69
NY499273,69
NY499274,69
NY499275,69+70
NY499276,69+70
NY50,69
NY51,69
NY52,69+70
NY52SW,69
NY52NW,69+70
NY52SE,69
NY52NE,69+70
NY52A,69
NY52B,69
NY52C,69
NY52D,69+70
NY5026,69
NY5027,69+70
NY500270,69
NY500271,69
NY500272,69
NY500273,69
NY500274,69+70
NY500275,69+70
NY501270,69
NY501271,69
NY501272,69
NY501273,69+70
NY501274,69+70
NY502270,69
NY502271,69
NY502272,69
NY502273,69+70
NY503270,69
NY503271,69
NY503272,69
NY503273,69+70
NY503274,69+70
NY503278,69+70
NY503279,69+70
NY504270,69
NY504271,69
NY504272,69
NY504273,69
NY504274,69+70
NY504275,69+70
NY504278,69+70
NY504279,69+70
NY505270,69
NY505271,69
NY505272,69
