TL,0+18+19+20+21+24+26+28+29+30+31+32
TL107910,32
TL107911,32
TL107912,32
TL107913,31+32
TL107914,31+32
TL107915,31
TL107916,31
TL107917,31
TL107918,31
TL107919,31
TL108910,32
TL108911,32
TL108912,32
TL108913,31+32
TL108914,31
TL108915,31
TL108916,31
TL108917,31
TL108918,31
TL108919,31
TL109910,32
TL109911,32
TL109912,31+32
TL109913,31+32
TL109914,31
TL109915,31
TL109916,31
TL109917,31
TL109918,31
TL109919,31
TL1190,31+32
TL110900,32
TL110901,32
TL110902,32
TL110903,32
TL110904,32
TL110905,32
TL110906,32
TL110907,32
TL110908,32
TL110909,32
TL111900,32
TL111901,32
TL111902,32
TL111903,32
TL111904,32
TL111905,32
TL111906,32
TL111907,32
TL111908,32
TL111909,32
TL112900,32
TL112901,32
TL112902,32
TL112903,32
TL112904,32
TL112905,32
TL112906,32
TL112907,32
TL112908,32
TL112909,32
TL113900,32
TL113901,32
TL113902,32
TL113903,32
TL113904,32
TL113905,32
TL113906,32
TL113907,32
TL113908,32
TL113909,32
TL114900,31+32
TL114901,31+32
TL114902,32
TL114903,32
TL114904,32
TL114905,32
TL114906,32
TL114907,32
TL114908,32
TL114909,32
TL115900,31
TL115901,31+32
TL115902,31+32
TL115903,31+32
TL115904,32
TL115905,32
TL115906,32
TL115907,32
TL115908,32
TL115909,32
TL116900,31
TL116901,31
TL116902,31
TL116903,31+32
TL116904,31+32
TL116905,32
TL116906,32
TL116907,32
TL116908,32
TL116909,32
TL117900,31
TL117901,31
TL117902,31
TL117903,31
TL117904,31+32
TL117905,31+32
TL117906,31+32
TL117907,32
TL117908,32
TL117909,32
TL118900,31
TL118901,31
TL118902,31
TL118903,31
TL118904,31
TL118905,31
TL118906,31+32
TL118907,31+32
TL118908,32
TL118909,32
TL119900,31
TL119901,31
TL119902,31
TL119903,31
TL119904,31
TL119905,31
TL119906,31
TL119907,31+32
TL119908,31+32
TL119909,32
TL1191,31+32
TL110910,32
TL110911,32
TL110912,31+32
TL110913,31
TL110914,31
TL110915,31
TL110916,31
TL110917,31
TL110918,31
TL110919,31
TL111910,32
TL111911,32
TL111912,31+32
TL111913,31
TL111914,31
TL111915,31
TL111916,31
TL111917,31
TL111918,31
TL111919,31
TL112910,32
TL112911,31+32
TL112912,31+32
TL112913,31
TL112914,31
TL112915,31
TL112916,31
TL112917,31
TL112918,31
TL112919,31
TL113910,32
TL113911,31+32
TL113912,31
TL113913,31
TL113914,31
TL113915,31
TL113916,31
TL113917,31
TL113918,31
TL113919,31
TL114910,31+32
TL114911,31+32
TL114912,31
TL114913,31
TL114914,31
TL114915,31
TL114916,31
TL114917,31
TL114918,31
TL114919,31
TL115910,31+32
TL115911,31
TL115912,31
TL115913,31
TL115914,31
TL115915,31
TL115916,31
TL115917,31
TL115918,31
TL115919,31
TL116910,31+32
TL116911,31
TL116912,31
TL116913,31
TL116914,31
TL116915,31
TL116916,31
TL116917,31
TL116918,31
TL116919,31
TL117910,31+32
TL117911,31+32
TL117912,31
TL117913,31
TL117914,31
TL117915,31
TL117916,31
TL117917,31
TL117918,31
TL117919,31
TL118910,32
TL118911,31+32
TL118912,31+32
TL118913,31
TL118914,31
TL118915,31
TL118916,31
TL118917,31
TL118918,31
TL118919,31
TL119910,32
TL119911,32
TL119912,31+32
TL119913,31
TL119914,31
TL119915,31
TL119916,31
TL119917,31
TL119918,31
TL119919,31
TL19B,31
TL19C,31
TL19D,31+32
TL1096,31
TL1097,31+32
TL100970,31
TL100971,31
TL100972,31
TL100973,31
TL100974,31
TL100975,31
TL100976,31
TL100977,31+32
TL100978,31+32
TL100979,32
TL101970,31
TL101971,31
TL101972,31
TL101973,31
TL101974,31
TL101975,31
TL101976,31
TL101977,31+32
TL101978,32
TL101979,32
TL102970,31
TL102971,31
TL102972,31
TL102973,31
TL102974,31
TL102975,31
TL102976,31
TL102977,31+32
TL102978,32
TL102979,32
TL103970,31
TL103971,31
TL103972,31
TL103973,31
TL103974,31
TL103975,31+32
TL103976,31+32
TL103977,31+32
TL103978,32
TL103979,32
TL104970,31
TL104971,31
TL104972,31
TL104973,31
TL104974,31
TL104975,31+32
TL104976,32
TL104977,32
TL104978,32
TL104979,32
TL105970,31
TL105971,31
TL105972,31
TL105973,31+32
TL105974,31+32
TL105975,31+32
TL105976,32
TL105977,32
TL105978,32
TL105979,32
TL106970,31
TL106971,31
TL106972,31
TL106973,31+32
TL106974,32
TL106975,32
TL106976,32
TL106977,32
TL106978,32
TL106979,32
TL107970,31
TL107971,31
TL107972,31
TL107973,31+32
TL107974,32
TL107975,32
TL107976,32
TL107977,32
TL107978,32
TL107979,32
TL108970,31
TL108971,31
TL108972,31
TL108973,31+32
TL108974,32
TL108975,32
TL108976,32
TL108977,32
TL108978,32
TL108979,32
TL109970,31
TL109971,31
TL109972,31
TL109973,31+32
TL109974,31+32
TL109975,32
TL109976,32
TL109977,32
TL109978,32
TL109979,32
TL1196,31
TL1197,31+32
TL110970,31
TL110971,31
TL110972,31
TL110973,31
TL110974,31+32
TL110975,32
TL110976,32
TL110977,32
TL110978,32
TL110979,32
TL111970,31
TL111971,31
TL111972,31
TL111973,31
TL111974,31+32
TL111975,31+32
TL111976,32
TL111977,32
TL111978,32
TL111979,32
TL112970,31
TL112971,31
TL112972,31
TL112973,31
TL112974,31
TL112975,31+32
TL112976,32
TL112977,32
TL112978,32
TL112979,32
TL113970,31
TL113971,31
TL113972,31
TL113973,31
TL113974,31
TL113975,31+32
TL113976,32
TL113977,32
TL113978,32
TL113979,32
TL114970,31
TL114971,31
TL114972,31
TL114973,31
TL114974,31
TL114975,31+32
TL114976,31+32
TL114977,32
TL114978,32
TL114979,32
TL115970,31
TL115971,31
TL115972,31
TL115973,31
TL115974,31
TL115975,31
TL115976,31+32
TL115977,32
TL115978,32
TL115979,32
TL116970,31
TL116971,31
TL116972,31
TL116973,31
TL116974,31
TL116975,31+32
TL116976,31+32
TL116977,32
TL116978,32
TL116979,32
TL117970,31
TL117971,31
TL117972,31
TL117973,31
TL117974,31
TL117975,31+32
TL117976,32
TL117977,32
TL117978,32
TL117979,32
TL118970,31
TL118971,31
TL118972,31
TL118973,31
TL118974,31
TL118975,31+32
TL118976,32
TL118977,32
TL118978,32
TL118979,32
TL119970,31
TL119971,31
TL119972,31
TL119973,31
TL119974,31
TL119975,31+32
TL119976,32
TL119977,32
TL119978,32
TL119979,32
TL19E,32
TL19F,31+32
TL1290,31+32
TL120900,31
TL120901,31
TL120902,31
TL120903,31
TL120904,31
TL120905,31
TL120906,31
TL120907,31
TL120908,31+32
TL120909,31+32
TL121900,31
TL121901,31
TL121902,31
TL121903,31
TL121904,31
TL121905,31
TL121906,31
TL121907,31
TL121908,31
TL121909,31
TL122900,31
TL122901,31
TL122902,31
TL122903,31
TL122904,31
TL122905,31
TL122906,31
TL122907,31
TL122908,31
TL122909,31
TL123900,31
TL123901,31
TL123902,31
TL123903,31
TL123904,31
TL123905,31
TL123906,31
TL123907,31
TL123908,31
TL123909,31
TL124900,31
TL124901,31
TL124902,31
TL124903,31
TL124904,31
TL124905,31
TL124906,31
TL124907,31
TL124908,31
TL124909,31
TL125900,31
TL125901,31
TL125902,31
TL125903,31
TL125904,31
TL125905,31
TL125906,31
TL125907,31
TL125908,31
TL125909,31
TL126900,31
TL126901,31
TL126902,31
TL126903,31
TL126904,31
TL126905,31
TL126906,31
TL126907,31
TL126908,31
TL126909,31
TL127900,31
TL127901,31
TL127902,31
TL127903,31
TL127904,31
TL127905,31
TL127906,31
TL127907,31
TL127908,31
TL127909,31
TL128900,31
TL128901,31
TL128902,31
TL128903,31
TL128904,31
TL128905,31
TL128906,31
TL128907,31
TL128908,31
TL128909,31
TL129900,31
TL129901,31
TL129902,31
TL129903,31
TL129904,31
TL129905,31
TL129906,31
TL129907,31
TL129908,31
TL129909,31
TL1291,31+32
TL120910,31+32
TL120911,31+32
TL120912,31+32
TL120913,31+32
TL120914,31
TL120915,31
TL120916,31
TL120917,31
TL120918,31
TL120919,31
TL121910,31+32
TL121911,31+32
TL121912,31
TL121913,31+32
TL121914,31
TL121915,31
TL121916,31
TL121917,31
TL121918,31
TL121919,31
TL122910,31
TL122911,31
TL122912,31
TL122913,31
TL122914,31
TL122915,31
TL122916,31
TL122917,31
TL122918,31
TL122919,31
TL123910,31
TL123911,31
TL123912,31
TL123913,31
TL123914,31
TL123915,31
TL123916,31
TL123917,31
TL123918,31
TL123919,31
TL124910,31
TL124911,31
TL124912,31
TL124913,31
TL124914,31
TL124915,31
TL124916,31
TL124917,31
TL124918,31
TL124919,31
TL125910,31
TL125911,31
TL125912,31
TL125913,31
TL125914,31
TL125915,31
TL125916,31
TL125917,31
TL125918,31
TL125919,31
TL126910,31
TL126911,31
TL126912,31
TL126913,31
TL126914,31
TL126915,31
TL126916,31
TL126917,31
TL126918,31
TL126919,31
TL127910,31
TL127911,31
TL127912,31
TL127913,31
TL127914,31
TL127915,31
TL127916,31
TL127917,31
TL127918,31
TL127919,31
TL128910,31
TL128911,31
TL128912,31
TL128913,31
TL128914,31
TL128915,31
TL128916,31
TL128917,31
TL128918,31
TL128919,31
TL129910,31
TL129911,31
TL129912,31
TL129913,31
TL129914,31
TL129915,31
TL129916,31
TL129917,31
TL129918,31
TL129919,31
TL1390,31
TL1391,31
TL19G,31
TL19H,31
TL19I,31+32
TL1296,31+32
TL120960,31
TL120961,31
TL120962,31
TL120963,31
TL120964,31
TL120965,31
TL120966,31
TL120967,31
TL120968,31
TL120969,31
TL121960,31
TL121961,31
TL121962,31
TL121963,31
TL121964,31
TL121965,31
TL121966,31
TL121967,31
TL121968,31
TL121969,31
TL122960,31
TL122961,31
TL122962,31
TL122963,31
TL122964,31
TL122965,31
TL122966,31
TL122967,31
TL122968,31
TL122969,31
TL123960,31
TL123961,31
TL123962,31
TL123963,31
TL123964,31
TL123965,31
TL123966,31
TL123967,31
TL123968,31
TL123969,31
TL124960,31
TL124961,31
TL124962,31
TL124963,31
TL124964,31
TL124965,31
TL124966,31
TL124967,31
TL124968,31
TL124969,31+32
TL125960,31
TL125961,31
TL125962,31
TL125963,31
TL125964,31
TL125965,31+32
TL125966,31+32
TL125967,31+32
TL125968,31+32
TL125969,31+32
TL126960,31
TL126961,31
TL126962,31
TL126963,31
TL126964,31
TL126965,31+32
TL126966,32
TL126967,32
TL126968,32
TL126969,32
TL127960,31
TL127961,31
TL127962,31
TL127963,31
TL127964,31+32
TL127965,31+32
TL127966,32
TL127967,32
TL127968,32
TL127969,32
TL128960,31
TL128961,31
TL128962,31
TL128963,31+32
TL128964,31+32
TL128965,32
TL128966,32
TL128967,32
TL128968,32
TL128969,32
TL129960,31
TL129961,31
TL129962,31
TL129963,31+32
TL129964,32
TL129965,32
TL129966,32
TL129967,32
TL129968,32
TL129969,32
TL1297,31+32
TL120970,31
TL120971,31
TL120972,31
TL120973,31
TL120974,31+32
TL120975,31+32
TL120976,32
TL120977,32
TL120978,32
TL120979,32
TL121970,31
TL121971,31
TL121972,31
TL121973,31+32
TL121974,31+32
TL121975,32
TL121976,32
TL121977,32
TL121978,32
TL121979,32
TL122970,31
TL122971,31+32
TL122972,31+32
TL122973,31+32
TL122974,32
TL122975,32
TL122976,32
TL122977,32
TL122978,32
TL122979,32
TL123970,31+32
TL123971,31+32
TL123972,32
TL123973,32
TL123974,32
TL123975,32
TL123976,32
TL123977,32
TL123978,32
TL123979,32
TL124970,31+32
TL124971,32
TL124972,32
TL124973,32
TL124974,32
TL124975,32
TL124976,32
TL124977,32
TL124978,32
TL124979,32
TL125970,32
TL125971,32
TL125972,32
TL125973,32
TL125974,32
TL125975,32
TL125976,32
TL125977,32
TL125978,32
TL125979,32
TL126970,32
TL126971,32
TL126972,32
TL126973,32
TL126974,32
TL126975,32
TL126976,32
TL126977,32
TL126978,32
TL126979,32
TL127970,32
TL127971,32
TL127972,32
TL127973,32
TL127974,32
TL127975,32
TL127976,32
TL127977,32
TL127978,32
TL127979,32
TL128970,32
TL128971,32
TL128972,32
TL128973,32
TL128974,32
TL128975,32
TL128976,32
TL128977,32
TL128978,32
TL128979,32
TL129970,32
TL129971,32
TL129972,32
TL129973,32
TL129974,32
TL129975,32
TL129976,32
TL129977,32
TL129978,32
TL129979,32
TL1396,31+32
TL130960,31
TL130961,31
TL130962,31+32
TL130963,31+32
TL130964,32
TL130965,32
TL130966,32
TL130967,32
TL130968,32
TL130969,32
TL131960,31
TL131961,31
TL131962,31+32
TL131963,32
TL131964,32
TL131965,32
TL131966,32
TL131967,32
TL131968,32
TL131969,32
TL132960,31
TL132961,31
TL132962,31+32
TL132963,32
TL132964,32
TL132965,32
TL132966,32
TL132967,32
TL132968,32
TL132969,32
TL133960,31
TL133961,31
TL133962,31+32
TL133963,32
TL133964,32
TL133965,32
TL133966,32
TL133967,32
TL133968,32
TL133969,32
TL134960,31
TL134961,31
TL134962,31+32
TL134963,31+32
TL134964,32
TL134965,32
TL134966,32
TL134967,32
TL134968,32
TL134969,32
TL135960,31
TL135961,31
TL135962,31
TL135963,31+32
TL135964,31+32
TL135965,31+32
TL135966,32
TL135967,32
TL135968,32
TL135969,32
TL136960,31
TL136961,31
TL136962,31
TL136963,31
TL136964,31+32
TL136965,31+32
TL136966,32
TL136967,32
TL136968,32
TL136969,32
TL137960,31
TL137961,31
TL137962,31
TL137963,31
TL137964,31
TL137965,31+32
TL137966,31+32
TL137967,32
TL137968,32
TL137969,32
TL138960,31
TL138961,31
TL138962,31
TL138963,31
TL138964,31
TL138965,31
TL138966,31+32
TL138967,31+32
TL138968,31+32
TL138969,31+32
TL139960,31
TL139961,31
TL139962,31
TL139963,31
TL139964,31
TL139965,31
TL139966,31
TL139967,31
TL139968,31+32
TL139969,31+32
TL1397,31+32
TL130970,32
TL130971,32
TL130972,32
TL130973,32
TL130974,32
TL130975,32
TL130976,32
TL130977,32
TL130978,32
TL130979,32
TL131970,32
TL131971,32
TL131972,32
TL131973,32
TL131974,32
TL131975,32
TL131976,32
TL131977,32
TL131978,32
TL131979,32
TL132970,32
TL132971,32
TL132972,32
TL132973,32
TL132974,32
TL132975,32
TL132976,32
TL132977,32
TL132978,32
TL132979,32
TL133970,32
TL133971,32
TL133972,32
TL133973,32
TL133974,32
TL133975,32
TL133976,32
TL133977,32
TL133978,32
TL133979,32
TL134970,32
TL134971,32
TL134972,32
TL134973,32
TL134974,32
TL134975,32
TL134976,32
TL134977,32
TL134978,32
TL134979,32
TL135970,32
TL135971,32
TL135972,32
TL135973,32
TL135974,32
TL135975,32
TL135976,32
TL135977,32
TL135978,32
TL135979,32
TL136970,32
TL136971,32
TL136972,32
TL136973,32
TL136974,32
TL136975,32
TL136976,32
TL136977,32
TL136978,32
TL136979,32
TL137970,32
TL137971,32
TL137972,32
TL137973,32
TL137974,31+32
TL137975,31+32
TL137976,31+32
TL137977,31+32
TL137978,32
TL137979,32
TL138970,31+32
TL138971,31+32
TL138972,31+32
TL138973,31+32
TL138974,31+32
TL138975,31
TL138976,31
TL138977,31+32
TL138978,31+32
TL138979,31+32
TL139970,31
TL139971,31
TL139972,31
TL139973,31
TL139974,31
TL139975,31
TL139976,31
TL139977,31
TL139978,31
TL139979,31
TL19J,31+32
TL1298,32
TL1299,32
TL1398,31+32
TL130980,32
TL130981,32
TL130982,32
TL130983,32
TL130984,32
TL130985,32
TL130986,32
TL130987,32
TL130988,32
TL130989,32
TL131980,32
TL131981,32
TL131982,32
TL131983,32
TL131984,32
TL131985,32
TL131986,32
TL131987,32
TL131988,32
TL131989,32
TL132980,32
TL132981,32
TL132982,32
TL132983,32
TL132984,32
TL132985,32
TL132986,32
TL132987,32
TL132988,32
TL132989,32
TL133980,32
TL133981,32
TL133982,32
TL133983,32
TL133984,32
TL133985,32
TL133986,32
TL133987,32
TL133988,32
TL133989,32
TL134980,32
TL134981,32
TL134982,32
TL134983,32
TL134984,32
TL134985,32
TL134986,32
TL134987,32
TL134988,32
TL134989,32
TL135980,32
TL135981,32
TL135982,32
TL135983,32
TL135984,32
TL135985,32
TL135986,32
TL135987,32
TL135988,32
TL135989,32
TL136980,32
TL136981,32
TL136982,32
TL136983,32
TL136984,32
TL136985,32
TL136986,32
TL136987,32
TL136988,32
TL136989,32
TL137980,32
TL137981,32
TL137982,32
TL137983,32
TL137984,32
TL137985,32
TL137986,32
TL137987,32
TL137988,32
TL137989,32
TL138980,31+32
TL138981,32
TL138982,32
TL138983,32
TL138984,32
TL138985,32
TL138986,32
TL138987,32
TL138988,32
TL138989,32
TL139980,31+32
TL139981,31+32
TL139982,31+32
TL139983,32
TL139984,32
TL139985,32
TL139986,32
TL139987,32
TL139988,32
TL139989,32
TL1399,32
TL19K,31
TL19L,31
TL19M,31
TL19N,31+32
TL1496,31
TL1497,31
TL1596,31
TL1597,31+32
TL150970,31
TL150971,31
TL150972,31
TL150973,31
TL150974,31
TL150975,31
TL150976,31
TL150977,31
TL150978,31
TL150979,31
TL151970,31
TL151971,31
TL151972,31
TL151973,31
TL151974,31
TL151975,31
TL151976,31
TL151977,31
TL151978,31
TL151979,31
TL152970,31
TL152971,31
TL152972,31
TL152973,31
TL152974,31
TL152975,31
TL152976,31
TL152977,31
TL152978,31
TL152979,31
TL153970,31
TL153971,31
TL153972,31
TL153973,31
TL153974,31
TL153975,31
TL153976,31
TL153977,31
TL153978,31+32
TL153979,31+32
TL154970,31
TL154971,31
TL154972,31
TL154973,31
TL154974,31
TL154975,31+32
TL154976,31+32
TL154977,31+32
TL154978,31+32
TL154979,32
TL155970,31
TL155971,31
TL155972,31
TL155973,31+32
TL155974,31+32
TL155975,31+32
TL155976,32
TL155977,32
TL155978,32
TL155979,32
TL156970,31
TL156971,31
TL156972,31+32
TL156973,31+32
TL156974,32
TL156975,32
TL156976,32
TL156977,32
TL156978,32
TL156979,32
TL157970,31
TL157971,31
TL157972,31+32
TL157973,32
TL157974,32
TL157975,32
TL157976,32
TL157977,32
TL157978,32
TL157979,32
TL158970,31
TL158971,31
TL158972,31+32
TL158973,32
TL158974,32
TL158975,32
TL158976,32
TL158977,32
TL158978,32
TL158979,32
TL159970,31
TL159971,31+32
TL159972,31+32
TL159973,32
TL159974,32
TL159975,32
TL159976,32
TL159977,32
TL159978,32
TL159979,32
TL19P,31+32
TL1498,31+32
TL140980,31
TL140981,31
TL140982,31+32
TL140983,31+32
TL140984,32
TL140985,32
TL140986,32
TL140987,32
TL140988,32
TL140989,32
TL141980,31
TL141981,31
TL141982,31
TL141983,31+32
TL141984,31+32
TL141985,32
TL141986,32
TL141987,32
TL141988,32
TL141989,32
TL142980,31
TL142981,31
TL142982,31
TL142983,31
TL142984,31+32
TL142985,32
TL142986,32
TL142987,32
TL142988,32
TL142989,32
TL143980,31
TL143981,31
TL143982,31
TL143983,31
TL143984,31+32
TL143985,32
TL143986,32
TL143987,32
TL143988,32
TL143989,32
TL144980,31
TL144981,31
TL144982,31
TL144983,31
TL144984,31+32
TL144985,32
TL144986,32
TL144987,32
TL144988,32
TL144989,32
TL145980,31
TL145981,31
TL145982,31
TL145983,31
TL145984,31+32
TL145985,32
TL145986,32
TL145987,32
TL145988,32
TL145989,32
TL146980,31
TL146981,31
TL146982,31
TL146983,31
TL146984,31+32
TL146985,31+32
TL146986,32
TL146987,32
TL146988,32
TL146989,32
TL147980,31
TL147981,31
TL147982,31
TL147983,31
TL147984,31+32
TL147985,32
TL147986,32
TL147987,32
TL147988,32
TL147989,32
TL148980,31
TL148981,31
TL148982,31
TL148983,31+32
TL148984,31+32
TL148985,32
TL148986,32
TL148987,32
TL148988,32
TL148989,32
TL149980,31
TL149981,31
TL149982,31
TL149983,31+32
TL149984,32
TL149985,32
TL149986,32
TL149987,32
TL149988,32
TL149989,32
TL1499,32
TL1598,31+32
TL150980,31
TL150981,31
TL150982,31+32
TL150983,31+32
TL150984,32
TL150985,32
TL150986,32
TL150987,32
TL150988,32
TL150989,32
TL151980,31
TL151981,31
TL151982,31+32
TL151983,32
TL151984,32
TL151985,32
TL151986,32
TL151987,32
TL151988,32
TL151989,32
TL152980,31+32
TL152981,31+32
TL152982,31+32
TL152983,32
TL152984,32
TL152985,32
TL152986,32
TL152987,32
TL152988,32
TL152989,32
TL153980,31+32
TL153981,32
TL153982,32
TL153983,32
TL153984,32
TL153985,32
TL153986,32
TL153987,32
TL153988,32
TL153989,32
TL154980,32
TL154981,32
TL154982,32
TL154983,32
TL154984,32
TL154985,32
TL154986,32
TL154987,32
TL154988,32
TL154989,32
TL155980,32
TL155981,32
TL155982,32
TL155983,32
TL155984,32
TL155985,32
TL155986,32
TL155987,32
TL155988,32
TL155989,32
TL156980,32
TL156981,32
TL156982,32
TL156983,32
TL156984,32
TL156985,32
TL156986,32
TL156987,32
TL156988,32
TL156989,32
TL157980,32
TL157981,32
TL157982,32
TL157983,32
TL157984,32
TL157985,32
TL157986,32
TL157987,32
TL157988,32
TL157989,32
TL158980,32
TL158981,32
TL158982,32
TL158983,32
TL158984,32
TL158985,32
TL158986,32
TL158987,32
TL158988,32
TL158989,32
TL159980,32
TL159981,32
TL159982,32
TL159983,32
TL159984,32
TL159985,32
TL159986,32
TL159987,32
TL159988,32
TL159989,32
TL1599,32
TL19Q,31
TL19R,31
TL19S,31
TL19T,31+32
TL1696,31
TL1697,31+32
TL160970,31
TL160971,31+32
TL160972,32
TL160973,32
TL160974,32
TL160975,32
TL160976,32
TL160977,32
TL160978,32
TL160979,32
TL161970,31
TL161971,31+32
TL161972,32
TL161973,32
TL161974,32
TL161975,32
TL161976,32
TL161977,32
TL161978,32
TL161979,32
TL162970,31
TL162971,31+32
TL162972,32
TL162973,32
TL162974,32
TL162975,32
TL162976,32
TL162977,32
TL162978,32
TL162979,32
TL163970,31
TL163971,31+32
TL163972,32
TL163973,32
TL163974,32
TL163975,32
TL163976,32
TL163977,32
TL163978,32
TL163979,32
TL164970,31
TL164971,31+32
TL164972,32
TL164973,32
TL164974,32
TL164975,32
TL164976,32
TL164977,32
TL164978,32
TL164979,32
TL165970,31
TL165971,31+32
TL165972,31+32
TL165973,32
TL165974,32
TL165975,32
TL165976,32
TL165977,32
TL165978,32
TL165979,32
TL166970,31
TL166971,31
TL166972,31+32
TL166973,32
TL166974,32
TL166975,32
TL166976,32
TL166977,32
TL166978,32
TL166979,32
TL167970,31
TL167971,31
TL167972,31+32
TL167973,31+32
TL167974,32
TL167975,32
TL167976,32
TL167977,32
TL167978,32
TL167979,32
TL168970,31
TL168971,31
TL168972,31
TL168973,31+32
TL168974,31+32
TL168975,32
TL168976,32
TL168977,32
TL168978,32
TL168979,32
TL169970,31
TL169971,31
TL169972,31
TL169973,31
TL169974,31+32
TL169975,32
TL169976,32
TL169977,32
TL169978,32
TL169979,32
TL1796,31
TL1797,31+32
TL170970,31
TL170971,31
TL170972,31
TL170973,31
TL170974,31+32
TL170975,31+32
TL170976,32
TL170977,32
TL170978,32
TL170979,32
TL171970,31
TL171971,31
TL171972,31
TL171973,31
TL171974,31
TL171975,31+32
TL171976,31+32
TL171977,31+32
TL171978,32
TL171979,32
TL172970,31
TL172971,31
TL172972,31
TL172973,31
TL172974,31
TL172975,31
TL172976,31
TL172977,31+32
TL172978,31+32
TL172979,32
TL173970,31
TL173971,31
TL173972,31
TL173973,31
TL173974,31
TL173975,31
TL173976,31
TL173977,31
TL173978,31+32
TL173979,31+32
TL174970,31
TL174971,31
TL174972,31
TL174973,31
TL174974,31
TL174975,31
TL174976,31
TL174977,31
TL174978,31
TL174979,31+32
TL175970,31
TL175971,31
TL175972,31
TL175973,31
TL175974,31
TL175975,31
TL175976,31
TL175977,31
TL175978,31
TL175979,31
TL176970,31
TL176971,31
TL176972,31
TL176973,31
TL176974,31
TL176975,31
TL176976,31
TL176977,31
TL176978,31
TL176979,31
TL177970,31
TL177971,31
TL177972,31
TL177973,31
TL177974,31
TL177975,31
TL177976,31
TL177977,31
TL177978,31
TL177979,31
TL178970,31
TL178971,31
TL178972,31
TL178973,31
TL178974,31
TL178975,31
TL178976,31
TL178977,31
TL178978,31
TL178979,31
TL179970,31
TL179971,31
TL179972,31
TL179973,31
TL179974,31
TL179975,31
TL179976,31
TL179977,31
TL179978,31
TL179979,31
TL19U,31+32
TL1698,32
TL1699,32
TL1798,31+32
TL170980,32
TL170981,32
TL170982,32
TL170983,32
TL170984,32
TL170985,32
TL170986,32
TL170987,32
TL170988,32
TL170989,32
TL171980,32
TL171981,32
TL171982,32
TL171983,32
TL171984,32
TL171985,32
TL171986,32
TL171987,32
TL171988,32
TL171989,32
TL172980,32
TL172981,32
TL172982,32
TL172983,32
TL172984,32
TL172985,32
TL172986,32
TL172987,32
TL172988,32
TL172989,32
TL173980,32
TL173981,32
TL173982,32
TL173983,32
TL173984,32
TL173985,32
TL173986,32
TL173987,32
TL173988,32
TL173989,32
TL174980,31+32
TL174981,32
TL174982,32
TL174983,32
TL174984,32
TL174985,32
TL174986,32
TL174987,32
TL174988,32
TL174989,32
TL175980,31+32
TL175981,31+32
TL175982,32
TL175983,32
TL175984,32
TL175985,32
TL175986,32
TL175987,32
